Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Eif4ebp1	ENSMUST00000033880.5	eukaryotic translation initiation factor 4E binding protein 1 	1712	1	0	1	0	0	mmu-miR-142b				-0.01	-0.17	< 0.1
Tlr6	ENSMUST00000062315.4	toll-like receptor 6 	30	1	0	0	1	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Ccdc68	ENSMUST00000043929.5	coiled-coil domain containing 68 	72	2	0	1	1	0	mmu-miR-142b				-0.01	-0.09	< 0.1
Wdr82	ENSMUST00000020490.6	WD repeat domain containing 82 	2078	1	0	1	0	0	mmu-miR-142b				-0.01	-0.12	< 0.1
Rmdn1	ENSMUST00000029888.3	regulator of microtubule dynamics 1 	868	1	1	0	0	0	mmu-miR-142b				-0.01	-0.20	< 0.1
Rrp8	ENSMUST00000033179.7	ribosomal RNA processing 8, methyltransferase, homolog (yeast) 	662	1	0	1	0	1	mmu-miR-142b				-0.01	-0.07	< 0.1
Abra	ENSMUST00000054742.5	actin-binding Rho activating protein 	1982	2	0	2	0	0	mmu-miR-142b				-0.01	-0.08	< 0.1
Uty	ENSMUST00000143286.2	ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome 	229	1	0	1	0	0	mmu-miR-142b				-0.01	-0.14	< 0.1
Kcnrg	ENSMUST00000051184.8	potassium channel regulator 	64	1	0	1	0	0	mmu-miR-142b				-0.01	-0.14	< 0.1
Pycard	ENSMUST00000033056.3	PYD and CARD domain containing 	289	1	0	1	0	1	mmu-miR-142b				-0.01	-0.12	< 0.1
Sike1	ENSMUST00000029447.6	suppressor of IKBKE 1 	631	1	1	0	0	0	mmu-miR-142b				-0.01	-0.17	< 0.1
Spef1	ENSMUST00000028801.2	sperm flagellar 1 	257	1	1	0	0	0	mmu-miR-142b				-0.01	-0.18	< 0.1
Pole4	ENSMUST00000095786.5	polymerase (DNA-directed), epsilon 4 (p12 subunit) 	3377	1	0	1	0	1	mmu-miR-142b				-0.01	-0.19	< 0.1
Gng2	ENSMUST00000160013.2	guanine nucleotide binding protein (G protein), gamma 2 	555	1	0	1	0	0	mmu-miR-142b				-0.01	-0.07	< 0.1
Ankef1	ENSMUST00000121717.1	ankyrin repeat and EF-hand domain containing 1 	28	1	1	0	0	2	mmu-miR-142b				-0.01	-0.03	< 0.1
Agpat5	ENSMUST00000149565.2	1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon) 	1377	1	0	1	0	3	mmu-miR-142b				-0.01	-0.06	< 0.1
Dnaja4	ENSMUST00000070070.7	DnaJ (Hsp40) homolog, subfamily A, member 4 	632	1	0	1	0	0	mmu-miR-142b				-0.01	-0.05	< 0.1
Nln	ENSMUST00000109315.3	neurolysin (metallopeptidase M3 family) 	975	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Gria1	ENSMUST00000036315.10	glutamate receptor, ionotropic, AMPA1 (alpha 1) 	53	1	0	0	1	0	mmu-miR-142b				-0.01	-0.01	< 0.1
Tmem181a	ENSMUST00000088940.4	transmembrane protein 181A 	21	1	0	0	1	0	mmu-miR-142b				-0.01	-0.01	< 0.1
Dzip1	ENSMUST00000047208.6	DAZ interacting protein 1 	138	2	1	1	0	0	mmu-miR-142b				-0.01	-0.11	< 0.1
Btrc	ENSMUST00000065601.6	beta-transducin repeat containing protein 	276	1	0	0	1	0	mmu-miR-142b				-0.01	-0.06	< 0.1
Clasp1	ENSMUST00000188710.1	CLIP associating protein 1 	235	1	1	0	0	0	mmu-miR-142b				-0.01	-0.03	< 0.1
Dgkg	ENSMUST00000089925.4	diacylglycerol kinase, gamma 	8	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Mlkl	ENSMUST00000056157.8	mixed lineage kinase domain-like 	33	1	1	0	0	0	mmu-miR-142b				-0.01	-0.03	< 0.1
Son	ENSMUST00000122302.2	Son DNA binding protein 	5492	1	1	0	0	0	mmu-miR-142b				-0.01	-0.33	< 0.1
Zhx3	ENSMUST00000103111.3	zinc fingers and homeoboxes 3 	562	1	0	0	1	0	mmu-miR-142b				-0.01	-0.01	< 0.1
Lrrc57	ENSMUST00000102496.2	leucine rich repeat containing 57 	74	1	0	1	0	0	mmu-miR-142b				-0.01	-0.08	< 0.1
2810004N23Rik	ENSMUST00000034465.7	RIKEN cDNA 2810004N23 gene 	124	1	0	1	0	0	mmu-miR-142b				-0.01	-0.08	< 0.1
Nav1	ENSMUST00000067414.7	neuron navigator 1 	499	2	0	2	0	1	mmu-miR-142b				-0.01	-0.04	< 0.1
Wbscr27	ENSMUST00000047196.8	Williams Beuren syndrome chromosome region 27 (human) 	48	1	0	1	0	0	mmu-miR-142b				-0.01	-0.04	< 0.1
Col11a2	ENSMUST00000087497.5	collagen, type XI, alpha 2 	45	1	0	0	1	0	mmu-miR-142b				-0.01	-0.01	< 0.1
Atad1	ENSMUST00000070210.4	ATPase family, AAA domain containing 1 	2179	2	1	1	0	1	mmu-miR-142b				-0.01	-0.27	< 0.1
Zfp429	ENSMUST00000181071.2	zinc finger protein 429 	9	1	0	0	1	0	mmu-miR-142b				-0.01	-0.12	< 0.1
Nucks1	ENSMUST00000062264.7	nuclear casein kinase and cyclin-dependent kinase substrate 1 	2244	1	1	0	0	0	mmu-miR-142b				-0.01	-0.12	< 0.1
Mrpl32	ENSMUST00000015816.3	mitochondrial ribosomal protein L32 	3043	1	1	0	0	0	mmu-miR-142b				-0.01	-0.44	< 0.1
Ldlrap1	ENSMUST00000037828.6	low density lipoprotein receptor adaptor protein 1 	567	1	0	0	1	0	mmu-miR-142b				-0.01	-0.07	< 0.1
Itpr2	ENSMUST00000053273.9	inositol 1,4,5-triphosphate receptor 2 	460	1	0	1	0	1	mmu-miR-142b				-0.01	-0.03	< 0.1
Smu1	ENSMUST00000030117.4	smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans) 	1199	1	0	1	0	0	mmu-miR-142b				-0.01	-0.06	< 0.1
Mctp1	ENSMUST00000125209.2	multiple C2 domains, transmembrane 1 	29	1	1	0	0	0	mmu-miR-142b				-0.01	-0.08	< 0.1
Anxa13	ENSMUST00000068515.7	annexin A13 	57	2	0	0	2	2	mmu-miR-142b				-0.01	-0.07	< 0.1
Arnt2	ENSMUST00000085077.3	aryl hydrocarbon receptor nuclear translocator 2 	21	1	0	0	1	0	mmu-miR-142b				-0.01	-0.01	< 0.1
3110052M02Rik	ENSMUST00000039726.7	RIKEN cDNA 3110052M02 gene 	119	2	0	0	2	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Tbc1d32	ENSMUST00000099739.3	TBC1 domain family, member 32 	160	1	0	0	1	0	mmu-miR-142b				-0.01	-0.01	< 0.1
Retn	ENSMUST00000012849.9	resistin 	901	1	0	1	0	0	mmu-miR-142b				-0.01	-0.08	< 0.1
Col5a1	ENSMUST00000028280.8	collagen, type V, alpha 1 	2756	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Mycbp	ENSMUST00000030400.8	c-myc binding protein 	1042	1	0	1	0	0	mmu-miR-142b				-0.01	-0.06	< 0.1
Pirb	ENSMUST00000078451.6	paired Ig-like receptor B 	92	1	0	0	1	0	mmu-miR-142b				-0.01	-0.13	< 0.1
Fut11	ENSMUST00000048016.1	fucosyltransferase 11 	700	1	0	1	0	1	mmu-miR-142b				-0.01	-0.02	< 0.1
Stard9	ENSMUST00000180041.2	START domain containing 9 	275	1	0	1	0	0	mmu-miR-142b				-0.01	-0.05	< 0.1
Casp6	ENSMUST00000029626.8	caspase 6 	1936	1	0	1	0	0	mmu-miR-142b				-0.01	-0.39	< 0.1
Dst	ENSMUST00000097786.4	dystonin 	545	1	1	0	0	0	mmu-miR-142b				-0.01	-0.03	< 0.1
Ehd2	ENSMUST00000098799.3	EH-domain containing 2 	722	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Hddc2	ENSMUST00000000304.7	HD domain containing 2 	33	3	0	2	1	2	mmu-miR-142b				-0.01	-0.24	< 0.1
Ccl25	ENSMUST00000024004.8	chemokine (C-C motif) ligand 25 	16	1	0	1	0	1	mmu-miR-142b				-0.01	-0.16	< 0.1
Mrpl48	ENSMUST00000150042.2	mitochondrial ribosomal protein L48 	135	1	1	0	0	0	mmu-miR-142b				-0.01	-0.05	< 0.1
Ric3	ENSMUST00000055993.7	resistance to inhibitors of cholinesterase 3 homolog (C. elegans) 	103	1	0	0	1	1	mmu-miR-142b				-0.01	-0.03	< 0.1
Tlcd1	ENSMUST00000092880.8	TLC domain containing 1 	592	1	0	1	0	0	mmu-miR-142b				-0.01	-0.13	< 0.1
Kcnf1	ENSMUST00000170580.2	potassium voltage-gated channel, subfamily F, member 1 	29	1	0	1	0	1	mmu-miR-142b				-0.01	-0.02	< 0.1
Mon2	ENSMUST00000073792.4	MON2 homolog (yeast) 	2395	1	0	1	0	0	mmu-miR-142b				-0.01	-0.05	< 0.1
Sgcd	ENSMUST00000077221.5	sarcoglycan, delta (dystrophin-associated glycoprotein) 	342	1	0	0	1	0	mmu-miR-142b				-0.01	-0.01	< 0.1
Lphn3	ENSMUST00000120128.2	latrophilin 3 	77	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Arhgap29	ENSMUST00000037958.8	Rho GTPase activating protein 29 	2045	1	1	0	0	1	mmu-miR-142b				-0.01	-0.07	< 0.1
Epb4.1l5	ENSMUST00000191046.1	erythrocyte protein band 4.1-like 5 	913	1	0	1	0	1	mmu-miR-142b				-0.01	-0.12	< 0.1
Zcchc18	ENSMUST00000033804.4	zinc finger, CCHC domain containing 18 	27	1	0	1	0	0	mmu-miR-142b				-0.01	-0.04	< 0.1
Prkd2	ENSMUST00000168093.3	protein kinase D2 	137	1	1	0	0	0	mmu-miR-142b				-0.01	-0.05	< 0.1
Agpat3	ENSMUST00000001240.6	1-acylglycerol-3-phosphate O-acyltransferase 3 	2432	2	0	2	0	0	mmu-miR-142b				-0.01	-0.06	< 0.1
Gpr110	ENSMUST00000047399.5	G protein-coupled receptor 110 	28	1	0	0	1	0	mmu-miR-142b				-0.01	-0.05	< 0.1
Vps37a	ENSMUST00000098817.2	vacuolar protein sorting 37A (yeast) 	3159	2	0	1	1	0	mmu-miR-142b				-0.01	-0.08	< 0.1
Smpd3	ENSMUST00000067512.7	sphingomyelin phosphodiesterase 3, neutral 	40	1	0	1	0	0	mmu-miR-142b				-0.01	-0.04	< 0.1
Nup133	ENSMUST00000044795.7	nucleoporin 133 	141	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Fxr1	ENSMUST00000001620.8	fragile X mental retardation gene 1, autosomal homolog 	8337	2	1	1	0	1	mmu-miR-142b				-0.01	-0.23	< 0.1
Ndufb11	ENSMUST00000116621.1	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11 	130	2	0	0	2	1	mmu-miR-142b				-0.01	-0.25	< 0.1
Tom1l1	ENSMUST00000020849.3	target of myb1-like 1 (chicken) 	111	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Anapc10	ENSMUST00000048147.7	anaphase promoting complex subunit 10 	1905	1	0	1	0	2	mmu-miR-142b				-0.01	-0.29	< 0.1
Mrpl39	ENSMUST00000116584.1	mitochondrial ribosomal protein L39 	113	1	0	0	1	0	mmu-miR-142b				-0.01	-0.11	< 0.1
Tdo2	ENSMUST00000029645.8	tryptophan 2,3-dioxygenase 	8140	1	0	1	0	0	mmu-miR-142b				-0.01	-0.06	< 0.1
Coa7	ENSMUST00000131656.1	cytochrome c oxidase assembly factor 7 	726	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Rmnd1	ENSMUST00000042251.5	required for meiotic nuclear division 1 homolog (S. cerevisiae) 	35	2	0	2	0	0	mmu-miR-142b				-0.01	-0.13	< 0.1
Grasp	ENSMUST00000000543.4	GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein 	440	1	0	1	0	0	mmu-miR-142b				-0.01	-0.13	< 0.1
Cyp51	ENSMUST00000001507.4	cytochrome P450, family 51 	4283	2	0	1	1	0	mmu-miR-142b				-0.01	-0.12	< 0.1
Gpr21	ENSMUST00000065441.6	G protein-coupled receptor 21 	12	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Tmem51	ENSMUST00000036572.3	transmembrane protein 51 	97	1	1	0	0	0	mmu-miR-142b				-0.01	-0.06	< 0.1
Slc25a46	ENSMUST00000060396.6	solute carrier family 25, member 46 	2887	3	0	2	1	2	mmu-miR-142b				-0.01	-0.22	< 0.1
Nt5c2	ENSMUST00000086961.8	5'-nucleotidase, cytosolic II 	636	2	0	0	2	0	mmu-miR-142b				-0.01	-0.03	< 0.1
Ube2w	ENSMUST00000117146.2	ubiquitin-conjugating enzyme E2W (putative) 	1410	1	1	0	0	1	mmu-miR-142b				-0.01	-0.10	< 0.1
Gpatch11	ENSMUST00000170759.1	G patch domain containing 11 	672	1	0	1	0	0	mmu-miR-142b				-0.01	-0.05	< 0.1
Vapb	ENSMUST00000067530.4	vesicle-associated membrane protein, associated protein B and C 	2183	2	0	2	0	1	mmu-miR-142b				-0.01	-0.06	< 0.1
Taf5l	ENSMUST00000165628.2	TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor 	37	1	1	0	0	0	mmu-miR-142b				-0.01	-0.06	< 0.1
Slc30a9	ENSMUST00000162372.2	solute carrier family 30 (zinc transporter), member 9 	1337	1	0	0	1	0	mmu-miR-142b				-0.01	-0.07	< 0.1
Zfp386	ENSMUST00000183125.1	zinc finger protein 386 (Kruppel-like) 	462	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Tbck	ENSMUST00000169172.2	TBC1 domain containing kinase 	414	1	0	1	0	5	mmu-miR-142b				-0.01	-0.03	< 0.1
Bbs12	ENSMUST00000108121.3	Bardet-Biedl syndrome 12 (human) 	62	2	0	1	1	2	mmu-miR-142b				-0.01	-0.12	< 0.1
Gimap3	ENSMUST00000038811.8	GTPase, IMAP family member 3 	4	1	0	0	1	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Meaf6	ENSMUST00000154689.2	MYST/Esa1-associated factor 6 	2031	1	0	1	0	0	mmu-miR-142b				-0.01	-0.08	< 0.1
Chn1	ENSMUST00000112024.4	chimerin 1 	93	1	0	0	1	0	mmu-miR-142b				-0.01	-0.01	< 0.1
Dmrta1	ENSMUST00000052478.2	doublesex and mab-3 related transcription factor like family A1 	17	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Magi1	ENSMUST00000089317.6	membrane associated guanylate kinase, WW and PDZ domain containing 1 	352	1	0	0	1	1	mmu-miR-142b				-0.01	-0.09	< 0.1
Mcmdc2	ENSMUST00000140948.3	minichromosome maintenance domain containing 2 	7	1	0	1	0	1	mmu-miR-142b				-0.01	-0.02	< 0.1
Gldc	ENSMUST00000025778.7	glycine decarboxylase 	318	1	0	0	1	0	mmu-miR-142b				-0.01	-0.07	< 0.1
Fgd4	ENSMUST00000161861.2	FYVE, RhoGEF and PH domain containing 4 	46	1	0	0	1	0	mmu-miR-142b				-0.01	-0.04	< 0.1
Tmem74	ENSMUST00000067469.4	transmembrane protein 74 	21	4	0	4	0	0	mmu-miR-142b				-0.01	-0.08	< 0.1
Zfp873	ENSMUST00000105313.1	zinc finger protein 873 	79	1	1	0	0	0	mmu-miR-142b				-0.01	-0.03	< 0.1
Cdc6	ENSMUST00000092706.7	cell division cycle 6 	59	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Naa16	ENSMUST00000022597.8	N(alpha)-acetyltransferase 16, NatA auxiliary subunit 	154	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Arl5c	ENSMUST00000042971.10	ADP-ribosylation factor-like 5C 	19	2	1	1	0	0	mmu-miR-142b				-0.01	-0.10	< 0.1
Ccdc104	ENSMUST00000020754.4	coiled-coil domain containing 104 	120	1	1	0	0	0	mmu-miR-142b				-0.01	-0.19	< 0.1
Ttll10	ENSMUST00000051509.9	tubulin tyrosine ligase-like family, member 10 	25	1	0	0	1	0	mmu-miR-142b				-0.01	-0.01	< 0.1
Kcns2	ENSMUST00000072868.3	K+ voltage-gated channel, subfamily S, 2 	7	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
1700102P08Rik	ENSMUST00000035234.4	RIKEN cDNA 1700102P08 gene 	13	1	0	1	0	1	mmu-miR-142b				-0.01	-0.03	< 0.1
Gucy2g	ENSMUST00000069183.6	guanylate cyclase 2g 	15	2	1	1	0	1	mmu-miR-142b				-0.01	-0.05	< 0.1
Esr2	ENSMUST00000110421.2	estrogen receptor 2 (beta) 	12	1	0	1	0	1	mmu-miR-142b				-0.01	-0.02	< 0.1
Efhb	ENSMUST00000024725.4	EF hand domain family, member B 	6	1	1	0	0	0	mmu-miR-142b				-0.01	-0.03	< 0.1
Asxl1	ENSMUST00000109790.1	additional sex combs like 1 	1707	1	0	0	1	0	mmu-miR-142b				-0.01	-0.01	< 0.1
Hist1h4h	ENSMUST00000102972.4	histone cluster 1, H4h 	577	1	0	1	0	0	mmu-miR-142b				-0.01	-0.11	< 0.1
Slc23a1	ENSMUST00000025212.5	solute carrier family 23 (nucleobase transporters), member 1 	435	1	0	0	1	0	mmu-miR-142b				-0.01	-0.15	< 0.1
Helz	ENSMUST00000106746.2	helicase with zinc finger domain 	1110	2	1	1	0	0	mmu-miR-142b				-0.01	-0.05	< 0.1
Asb3	ENSMUST00000020551.7	ankyrin repeat and SOCS box-containing 3 	822	1	0	1	0	1	mmu-miR-142b				-0.01	-0.13	< 0.1
Slc38a1	ENSMUST00000088452.5	solute carrier family 38, member 1 	286	1	0	0	1	0	mmu-miR-142b				-0.01	-0.01	< 0.1
Syce2	ENSMUST00000136026.2	synaptonemal complex central element protein 2 	198	1	0	1	0	0	mmu-miR-142b				-0.01	-0.06	< 0.1
Gm13011	ENSMUST00000024200.6	predicted gene 13011 	11	1	0	0	1	0	mmu-miR-142b				-0.01	-0.01	< 0.1
Zfp955a	ENSMUST00000008830.8	zinc finger protein 955A 	25	1	0	1	0	1	mmu-miR-142b				-0.01	-0.05	< 0.1
Ccnd1	ENSMUST00000093962.4	cyclin D1 	334	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Tceal1	ENSMUST00000055104.5	transcription elongation factor A (SII)-like 1 	120	1	0	0	1	0	mmu-miR-142b				-0.01	-0.13	< 0.1
Arid5a	ENSMUST00000137906.1	AT rich interactive domain 5A (MRF1-like) 	76	2	0	2	0	0	mmu-miR-142b				-0.01	-0.04	< 0.1
Aspa	ENSMUST00000021119.3	aspartoacylase 	1604	1	1	0	0	0	mmu-miR-142b				-0.01	-0.14	< 0.1
Gstm7	ENSMUST00000004137.5	glutathione S-transferase, mu 7 	82	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Trove2	ENSMUST00000159879.1	TROVE domain family, member 2 	122	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Tmem100	ENSMUST00000092788.3	transmembrane protein 100 	711	1	0	1	0	0	mmu-miR-142b				-0.01	-0.11	< 0.1
1700048O20Rik	ENSMUST00000063103.4	RIKEN cDNA 1700048O20 gene 	27	1	0	1	0	0	mmu-miR-142b				-0.01	-0.03	< 0.1
Mrps35	ENSMUST00000036111.7	mitochondrial ribosomal protein S35 	3009	1	0	1	0	0	mmu-miR-142b				-0.01	-0.11	< 0.1
Slc17a3	ENSMUST00000166467.2	solute carrier family 17 (sodium phosphate), member 3 	1837	1	1	0	0	2	mmu-miR-142b				-0.01	-0.03	< 0.1
Gsta3	ENSMUST00000027067.9	glutathione S-transferase, alpha 3 	27912	1	0	0	1	0	mmu-miR-142b				-0.01	-0.13	< 0.1
Tshr	ENSMUST00000021346.8	thyroid stimulating hormone receptor 	458	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Mat2a	ENSMUST00000059472.8	methionine adenosyltransferase II, alpha 	204	1	1	0	0	0	mmu-miR-142b				-0.01	-0.03	< 0.1
Gpr35	ENSMUST00000169198.2	G protein-coupled receptor 35 	23	1	0	1	0	1	mmu-miR-142b				-0.01	-0.02	< 0.1
Tmem207	ENSMUST00000165687.1	transmembrane protein 207 	70	1	0	1	0	1	mmu-miR-142b				-0.01	-0.04	< 0.1
Acot12	ENSMUST00000022120.4	acyl-CoA thioesterase 12 	464	2	0	2	0	0	mmu-miR-142b				-0.01	-0.06	< 0.1
U2surp	ENSMUST00000079659.6	U2 snRNP-associated SURP domain containing 	2101	1	0	0	1	0	mmu-miR-142b				-0.01	-0.10	< 0.1
Asb10	ENSMUST00000048302.7	ankyrin repeat and SOCS box-containing 10 	984	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Apc2	ENSMUST00000105359.2	adenomatosis polyposis coli 2 	58	1	0	1	0	0	mmu-miR-142b				-0.01	-0.02	< 0.1
Matk	ENSMUST00000105328.4	megakaryocyte-associated tyrosine kinase 	35	1	0	1	0	0	mmu-miR-142b				-0.01	-0.04	< 0.1
Pkn1	ENSMUST00000005616.9	protein kinase N1 	241	1	1	0	0	0	mmu-miR-142b				0	-0.21	< 0.1
Kif1c	ENSMUST00000102554.2	kinesin family member 1C 	5983	1	0	0	1	0	mmu-miR-142b				0	-0.07	< 0.1
Agk	ENSMUST00000031977.8	acylglycerol kinase 	199	2	0	0	2	0	mmu-miR-142b				0	-0.15	< 0.1
Prmt3	ENSMUST00000032715.7	protein arginine N-methyltransferase 3 	327	1	1	0	0	0	mmu-miR-142b				0	-0.15	< 0.1
Jam2	ENSMUST00000114195.2	junction adhesion molecule 2 	1676	2	0	2	0	0	mmu-miR-142b				0	-0.27	< 0.1
H6pd	ENSMUST00000084117.7	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) 	2518	1	0	1	0	1	mmu-miR-142b				0	-0.02	< 0.1
Pla2g16	ENSMUST00000025925.5	phospholipase A2, group XVI 	5396	1	1	0	0	1	mmu-miR-142b				0	-0.16	< 0.1
Chst7	ENSMUST00000044138.7	carbohydrate (N-acetylglucosamino) sulfotransferase 7 	190	2	0	2	0	0	mmu-miR-142b				0	-0.06	< 0.1
Rab38	ENSMUST00000107256.2	RAB38, member RAS oncogene family 	77	1	1	0	0	1	mmu-miR-142b				0	-0.05	< 0.1
Slc25a31	ENSMUST00000091184.6	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31 	57	1	1	0	0	0	mmu-miR-142b				0	-0.22	< 0.1
D630045J12Rik	ENSMUST00000117556.2	RIKEN cDNA D630045J12 gene 	244	1	0	0	1	0	mmu-miR-142b				0	-0.01	< 0.1
Olfml2a	ENSMUST00000057279.5	olfactomedin-like 2A 	76	1	1	0	0	1	mmu-miR-142b				0	-0.08	< 0.1
Ikbkg	ENSMUST00000114133.3	inhibitor of kappaB kinase gamma 	630	3	0	1	2	2	mmu-miR-142b				0	-0.16	< 0.1
Proc	ENSMUST00000171765.1	protein C 	462	1	0	1	0	0	mmu-miR-142b				0	-0.06	< 0.1
Card6	ENSMUST00000118365.2	caspase recruitment domain family, member 6 	67	1	0	1	0	0	mmu-miR-142b				0	-0.02	< 0.1
Myo5a	ENSMUST00000123128.2	myosin VA 	1393	1	0	1	0	1	mmu-miR-142b				0	-0.06	< 0.1
Wdr20	ENSMUST00000095410.2	WD repeat domain 20 	192	1	0	1	0	0	mmu-miR-142b				0	-0.02	< 0.1
Pdzd11	ENSMUST00000015812.6	PDZ domain containing 11 	1003	1	0	1	0	0	mmu-miR-142b				0	-0.09	< 0.1
9130213A22Rik	ENSMUST00000180487.1	RIKEN cDNA 9130213A22 gene 	23	1	0	1	0	0	mmu-miR-142b				0	-0.02	< 0.1
Wdr45b	ENSMUST00000026173.7	WD repeat domain 45B 	336	1	0	1	0	0	mmu-miR-142b				0	-0.14	< 0.1
Zfp629	ENSMUST00000151107.2	zinc finger protein 629 	71	2	0	1	1	0	mmu-miR-142b				0	-0.15	< 0.1
Syk	ENSMUST00000120135.2	spleen tyrosine kinase 	193	1	0	0	1	0	mmu-miR-142b				0	-0.01	< 0.1
Tmem178	ENSMUST00000025092.4	transmembrane protein 178 	34	1	0	1	0	1	mmu-miR-142b				0	-0.02	< 0.1
6430548M08Rik	ENSMUST00000034281.7	RIKEN cDNA 6430548M08 gene 	218	1	0	0	1	0	mmu-miR-142b				0	-0.01	< 0.1
Pofut1	ENSMUST00000049863.6	protein O-fucosyltransferase 1 	346	1	1	0	0	0	mmu-miR-142b				0	-0.03	< 0.1
Cdc73	ENSMUST00000018337.8	cell division cycle 73, Paf1/RNA polymerase II complex component 	1852	1	0	1	0	2	mmu-miR-142b				0	-0.04	< 0.1
Eif3j1	ENSMUST00000028668.7	eukaryotic translation initiation factor 3, subunit J1 	350	1	0	0	1	0	mmu-miR-142b				0	-0.17	< 0.1
Slc4a8	ENSMUST00000023776.7	solute carrier family 4 (anion exchanger), member 8 	103	1	0	1	0	1	mmu-miR-142b				0	-0.02	< 0.1
Glyat	ENSMUST00000119960.1	glycine-N-acyltransferase 	2287	2	0	1	1	3	mmu-miR-142b				0	-0.28	< 0.1
Slit2	ENSMUST00000170109.3	slit homolog 2 (Drosophila) 	368	1	1	0	0	0	mmu-miR-142b				0	-0.04	< 0.1
Rnd1	ENSMUST00000003451.5	Rho family GTPase 1 	105	1	0	1	0	0	mmu-miR-142b				0	-0.10	< 0.1
Rpp38	ENSMUST00000062672.6	ribonuclease P/MRP 38 subunit 	50	1	0	0	1	0	mmu-miR-142b				0	-0.05	< 0.1
Pvrl3	ENSMUST00000023334.9	poliovirus receptor-related 3 	2412	1	0	1	0	0	mmu-miR-142b				0	-0.04	< 0.1
Taf3	ENSMUST00000026888.5	TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor 	441	1	0	0	1	0	mmu-miR-142b				0	-0.09	< 0.1
Sftpb	ENSMUST00000183018.2	surfactant associated protein B 	29821	1	0	1	0	2	mmu-miR-142b				0	-0.05	< 0.1
Ube2u	ENSMUST00000133493.3	ubiquitin-conjugating enzyme E2U (putative) 	30	1	0	0	1	0	mmu-miR-142b				0	-0.01	< 0.1
Shisa6	ENSMUST00000066679.6	shisa homolog 6 (Xenopus laevis) 	27	0	0	0	0	0	mmu-miR-142b				0	-0.14	< 0.1
Lsg1	ENSMUST00000117363.3	large subunit GTPase 1 homolog (S. cerevisiae) 	120	3	0	2	1	0	mmu-miR-142b				0	-0.05	< 0.1
Zfp458	ENSMUST00000045969.7	zinc finger protein 458 	22	1	0	1	0	0	mmu-miR-142b				0	-0.02	< 0.1
Gm4924	ENSMUST00000165906.1	predicted gene 4924 	153	1	0	0	1	0	mmu-miR-142b				0	-0.10	< 0.1
Uqcr10	ENSMUST00000058407.5	ubiquinol-cytochrome c reductase, complex III subunit X 	295	1	1	0	0	0	mmu-miR-142b				0	-0.31	< 0.1
Igf2bp1	ENSMUST00000013559.2	insulin-like growth factor 2 mRNA binding protein 1 	450	1	0	1	0	1	mmu-miR-142b				0	-0.02	< 0.1
Chmp4c	ENSMUST00000029049.5	charged multivesicular body protein 4C 	150	1	0	0	1	0	mmu-miR-142b				0	-0.01	< 0.1
Zfp354a	ENSMUST00000109122.2	zinc finger protein 354A 	94	1	0	1	0	0	mmu-miR-142b				0	-0.02	< 0.1
Col4a4	ENSMUST00000087050.6	collagen, type IV, alpha 4 	472	1	0	1	0	0	mmu-miR-142b				0	-0.02	< 0.1
