Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Calcoco1	ENSMUST00000023818.4	calcium binding and coiled coil domain 1 	97	1	0	1	0	0	mmu-miR-378a-5p				0	-0.02	< 0.1
Tubgcp6	ENSMUST00000109353.3	tubulin, gamma complex associated protein 6 	244	2	1	0	1	3	mmu-miR-378a-5p				0	-0.12	< 0.1
Mrpl35	ENSMUST00000065103.2	mitochondrial ribosomal protein L35 	3806	2	0	0	2	0	mmu-miR-378a-5p				0	-0.06	< 0.1
Cables1	ENSMUST00000046948.8	CDK5 and Abl enzyme substrate 1 	167	2	1	0	1	0	mmu-miR-378a-5p				0	-0.27	< 0.1
D6Wsu163e	ENSMUST00000032497.3	DNA segment, Chr 6, Wayne State University 163, expressed 	490	2	1	1	0	0	mmu-miR-378a-5p				0	-0.26	< 0.1
Tsr2	ENSMUST00000112683.3	TSR2 20S rRNA accumulation 	475	1	0	0	1	3	mmu-miR-378a-5p				0	-0.01	< 0.1
Loh12cr1	ENSMUST00000062755.8	loss of heterozygosity, 12, chromosomal region 1 homolog (human) 	246	1	1	0	0	1	mmu-miR-378a-5p				0	-0.23	< 0.1
Cd226	ENSMUST00000037142.6	CD226 antigen 	44	1	0	1	0	1	mmu-miR-378a-5p				0	-0.10	< 0.1
Sapcd2	ENSMUST00000028329.7	suppressor APC domain containing 2 	107	1	0	0	1	0	mmu-miR-378a-5p				0	-0.07	< 0.1
Nup98	ENSMUST00000070165.5	nucleoporin 98 	427	1	0	0	1	1	mmu-miR-378a-5p				0	-0.03	< 0.1
Socs6	ENSMUST00000070116.6	suppressor of cytokine signaling 6 	865	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Abcf3	ENSMUST00000003319.5	ATP-binding cassette, sub-family F (GCN20), member 3 	941	1	0	1	0	0	mmu-miR-378a-5p				0	-0.18	< 0.1
Atp2c1	ENSMUST00000112558.3	ATPase, Ca++-sequestering 	1566	1	0	1	0	0	mmu-miR-378a-5p				0	-0.22	< 0.1
Fam47e	ENSMUST00000175974.1	family with sequence similarity 47, member E 	140	1	0	1	0	0	mmu-miR-378a-5p				0	-0.14	< 0.1
Srpk2	ENSMUST00000088392.4	serine/arginine-rich protein specific kinase 2 	1085	1	0	1	0	0	mmu-miR-378a-5p				0	-0.10	< 0.1
Rtkn2	ENSMUST00000118160.2	rhotekin 2 	3112	1	0	0	1	0	mmu-miR-378a-5p				0	-0.05	< 0.1
Pfkl	ENSMUST00000020522.8	phosphofructokinase, liver, B-type 	2378	1	0	1	0	2	mmu-miR-378a-5p				0	-0.08	< 0.1
Slc7a4	ENSMUST00000090165.4	solute carrier family 7 (cationic amino acid transporter, y+ system), member 4 	101	1	0	1	0	0	mmu-miR-378a-5p				0	-0.19	< 0.1
Anxa13	ENSMUST00000068515.7	annexin A13 	57	2	0	1	1	1	mmu-miR-378a-5p				0	-0.11	< 0.1
Zbtb41	ENSMUST00000039867.7	zinc finger and BTB domain containing 41 homolog 	806	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Thnsl1	ENSMUST00000054591.4	threonine synthase-like 1 (bacterial) 	271	3	0	2	1	6	mmu-miR-378a-5p				0	-0.05	< 0.1
Atp1a2	ENSMUST00000085913.5	ATPase, Na+/K+ transporting, alpha 2 polypeptide 	3570	1	1	0	0	1	mmu-miR-378a-5p				0	-0.03	< 0.1
Cct6b	ENSMUST00000021040.4	chaperonin containing Tcp1, subunit 6b (zeta) 	25	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Timm17a	ENSMUST00000081104.4	translocase of inner mitochondrial membrane 17a 	10539	2	0	1	1	2	mmu-miR-378a-5p				0	-0.16	< 0.1
6330419J24Rik	ENSMUST00000068106.3	RIKEN cDNA 6330419J24 gene 	52	1	0	1	0	0	mmu-miR-378a-5p				0	-0.14	< 0.1
Tmem177	ENSMUST00000037906.5	transmembrane protein 177 	226	1	0	0	1	1	mmu-miR-378a-5p				0	-0.14	< 0.1
C2cd2l	ENSMUST00000065080.8	C2 calcium-dependent domain containing 2-like 	344	1	0	1	0	0	mmu-miR-378a-5p				0	-0.10	< 0.1
Gatad2b	ENSMUST00000049382.4	GATA zinc finger domain containing 2B 	132	1	0	1	0	1	mmu-miR-378a-5p				0	-0.08	< 0.1
Ndst4	ENSMUST00000173932.2	N-deacetylase/N-sulfotransferase (heparin glucosaminyl) 4 	6	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Dhdds	ENSMUST00000144668.2	dehydrodolichyl diphosphate synthase 	887	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Ctnnd1	ENSMUST00000111696.2	catenin (cadherin associated protein), delta 1 	1459	3	0	1	2	3	mmu-miR-378a-5p				0	-0.04	< 0.1
CTNND1	ENSMUST00000189772.1	Catenin delta-1  	1459	3	0	1	2	3	mmu-miR-378a-5p				0	-0.04	< 0.1
Memo1	ENSMUST00000078459.6	mediator of cell motility 1 	375	3	0	2	1	4	mmu-miR-378a-5p				0	-0.09	< 0.1
Fyn	ENSMUST00000063091.7	Fyn proto-oncogene 	547	2	1	1	0	1	mmu-miR-378a-5p				0	-0.22	< 0.1
Fadd	ENSMUST00000033394.7	Fas (TNFRSF6)-associated via death domain 	295	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Dennd4a	ENSMUST00000038890.5	DENN/MADD domain containing 4A 	513	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Hspa1b	ENSMUST00000172753.1	heat shock protein 1B 	1182	2	0	2	0	1	mmu-miR-378a-5p				0	-0.04	< 0.1
Mblac1	ENSMUST00000057773.4	metallo-beta-lactamase domain containing 1 	77	2	0	2	0	1	mmu-miR-378a-5p				0	-0.24	< 0.1
Sftpa1	ENSMUST00000170719.1	surfactant associated protein A1 	25359	1	0	0	1	1	mmu-miR-378a-5p				0	-0.06	< 0.1
Mvk	ENSMUST00000043760.9	mevalonate kinase 	67	2	0	1	1	1	mmu-miR-378a-5p				0	-0.15	< 0.1
Slc12a3	ENSMUST00000034218.3	solute carrier family 12, member 3 	868	1	0	0	1	3	mmu-miR-378a-5p				0	-0.04	< 0.1
App	ENSMUST00000005406.10	amyloid beta (A4) precursor protein 	2456	1	0	1	0	1	mmu-miR-378a-5p				0	-0.10	< 0.1
Frem2	ENSMUST00000091137.4	Fras1 related extracellular matrix protein 2 	25	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Glp1r	ENSMUST00000114574.1	glucagon-like peptide 1 receptor 	60	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Tnr	ENSMUST00000111669.3	tenascin R 	7	1	0	0	1	2	mmu-miR-378a-5p				0	-0.02	< 0.1
Siglece	ENSMUST00000032667.8	sialic acid binding Ig-like lectin E 	28	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Fem1c	ENSMUST00000036226.5	fem-1 homolog c (C.elegans) 	303	4	0	4	0	1	mmu-miR-378a-5p				0	-0.08	< 0.1
Rnf217	ENSMUST00000081989.7	ring finger protein 217 	754	2	0	0	2	0	mmu-miR-378a-5p				0	-0.02	< 0.1
Ephb6	ENSMUST00000114732.2	Eph receptor B6 	40	1	0	0	1	0	mmu-miR-378a-5p				0	-0.05	< 0.1
Fam120b	ENSMUST00000055352.6	family with sequence similarity 120, member B 	465	1	0	1	0	0	mmu-miR-378a-5p				0	-0.02	< 0.1
Fbxo4	ENSMUST00000022791.8	F-box protein 4 	106	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Slc52a2	ENSMUST00000023220.8	solute carrier protein 52, member 2 	476	2	0	2	0	1	mmu-miR-378a-5p				0	-0.12	< 0.1
D16Ertd472e	ENSMUST00000114220.2	DNA segment, Chr 16, ERATO Doi 472, expressed 	108	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Tm9sf3	ENSMUST00000025989.8	transmembrane 9 superfamily member 3 	1114	1	0	1	0	0	mmu-miR-378a-5p				0	-0.02	< 0.1
Rprd2	ENSMUST00000090791.3	regulation of nuclear pre-mRNA domain containing 2 	535	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Alkbh3	ENSMUST00000111240.2	alkB, alkylation repair homolog 3 (E. coli) 	1023	3	1	2	0	2	mmu-miR-378a-5p				0	-0.42	< 0.1
Spata6	ENSMUST00000084354.3	spermatogenesis associated 6 	232	2	0	0	2	1	mmu-miR-378a-5p				0	-0.03	< 0.1
Mbd5	ENSMUST00000112745.2	methyl-CpG binding domain protein 5 	327	2	0	0	2	3	mmu-miR-378a-5p				0	-0.02	< 0.1
Zfp239	ENSMUST00000079405.9	zinc finger protein 239 	99	1	0	0	1	0	mmu-miR-378a-5p				0	-0.08	< 0.1
2210016F16Rik	ENSMUST00000022032.5	RIKEN cDNA 2210016F16 gene 	947	1	0	0	1	1	mmu-miR-378a-5p				0	-0.07	< 0.1
Lynx1	ENSMUST00000023259.9	Ly6/neurotoxin 1 	426	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Hgsnat	ENSMUST00000037609.6	heparan-alpha-glucosaminide N-acetyltransferase 	2503	2	0	1	1	1	mmu-miR-378a-5p				0	-0.13	< 0.1
Cdk2ap1	ENSMUST00000031341.5	CDK2 (cyclin-dependent kinase 2)-associated protein 1 	66	1	1	0	0	1	mmu-miR-378a-5p				0	-0.27	< 0.1
Tsc22d4	ENSMUST00000100539.4	TSC22 domain family, member 4 	131	1	0	1	0	0	mmu-miR-378a-5p				0	-0.10	< 0.1
Mettl16	ENSMUST00000141755.2	methyltransferase like 16 	464	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Slc37a3	ENSMUST00000090243.4	solute carrier family 37 (glycerol-3-phosphate transporter), member 3 	452	1	0	0	1	2	mmu-miR-378a-5p				0	-0.01	< 0.1
Brf1	ENSMUST00000011302.7	BRF1 homolog, subunit of RNA polymerase III transcription initiation factor IIIB (S. cerevisiae) 	717	1	0	0	1	2	mmu-miR-378a-5p				0	-0.01	< 0.1
Ikbkg	ENSMUST00000114133.3	inhibitor of kappaB kinase gamma 	630	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Stard9	ENSMUST00000180041.2	START domain containing 9 	275	1	0	1	0	2	mmu-miR-378a-5p				0	-0.05	< 0.1
Gmpr	ENSMUST00000000260.7	guanosine monophosphate reductase 	1547	2	0	2	0	3	mmu-miR-378a-5p				0	-0.19	< 0.1
Cyld	ENSMUST00000043526.9	cylindromatosis (turban tumor syndrome) 	788	1	0	1	0	1	mmu-miR-378a-5p				0	-0.02	< 0.1
Wdr72	ENSMUST00000055879.8	WD repeat domain 72 	229	1	0	0	1	0	mmu-miR-378a-5p				0	-0.07	< 0.1
Tsc22d2	ENSMUST00000099090.2	TSC22 domain family, member 2 	922	1	1	0	0	0	mmu-miR-378a-5p				0	-0.08	< 0.1
Zfp26	ENSMUST00000159569.2	zinc finger protein 26 	787	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
March6	ENSMUST00000090227.4	membrane-associated ring finger (C3HC4) 6 	638	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Rbfox2	ENSMUST00000171751.2	RNA binding protein, fox-1 homolog (C. elegans) 2 	788	1	0	0	1	1	mmu-miR-378a-5p				0	-0.05	< 0.1
Pde7a	ENSMUST00000099195.4	phosphodiesterase 7A 	1238	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Gprin2	ENSMUST00000096019.2	G protein regulated inducer of neurite outgrowth 2 	8	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Fam49b	ENSMUST00000063838.5	family with sequence similarity 49, member B 	3630	1	0	0	1	0	mmu-miR-378a-5p				0	-0.04	< 0.1
Zfp563	ENSMUST00000131722.2	zinc finger protein 563 	151	1	0	0	1	2	mmu-miR-378a-5p				0	-0.01	< 0.1
Mief1	ENSMUST00000023048.5	mitochondrial elongation factor 1 	144	1	0	1	0	2	mmu-miR-378a-5p				0	-0.04	< 0.1
Lrrcc1	ENSMUST00000169079.2	leucine rich repeat and coiled-coil domain containing 1 	429	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Evi5l	ENSMUST00000176072.2	ecotropic viral integration site 5 like 	135	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Pomgnt2	ENSMUST00000084743.5	protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2 	120	2	0	2	0	0	mmu-miR-378a-5p				0	-0.19	< 0.1
Cldn16	ENSMUST00000161053.2	claudin 16 	79	2	0	1	1	1	mmu-miR-378a-5p				0	-0.12	< 0.1
St3gal1	ENSMUST00000092640.5	ST3 beta-galactoside alpha-2,3-sialyltransferase 1 	193	1	0	0	1	2	mmu-miR-378a-5p				0	-0.01	< 0.1
Arhgap24	ENSMUST00000073302.6	Rho GTPase activating protein 24 	192	1	0	1	0	0	mmu-miR-378a-5p				0	-0.05	< 0.1
Tm2d1	ENSMUST00000102793.5	TM2 domain containing 1 	236	1	0	1	0	0	mmu-miR-378a-5p				0	-0.02	< 0.1
Ces3a	ENSMUST00000093222.6	carboxylesterase 3A 	4249	1	0	1	0	2	mmu-miR-378a-5p				0	-0.14	< 0.1
Mmp25	ENSMUST00000024696.7	matrix metallopeptidase 25 	31	1	0	0	1	2	mmu-miR-378a-5p				0	-0.01	< 0.1
Gtpbp4	ENSMUST00000021574.6	GTP binding protein 4 	1715	1	1	0	0	0	mmu-miR-378a-5p				0	-0.19	< 0.1
Bub1b	ENSMUST00000038341.7	budding uninhibited by benzimidazoles 1 homolog, beta (S. cerevisiae) 	109	1	1	0	0	0	mmu-miR-378a-5p				0	-0.21	< 0.1
Pkn2	ENSMUST00000043812.9	protein kinase N2 	374	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Tmem45a	ENSMUST00000023435.5	transmembrane protein 45a 	126	1	0	0	1	0	mmu-miR-378a-5p				0	-0.08	< 0.1
Sdccag8	ENSMUST00000027785.9	serologically defined colon cancer antigen 8 	113	2	0	0	2	0	mmu-miR-378a-5p				0	-0.07	< 0.1
Ppil3	ENSMUST00000117069.2	peptidylprolyl isomerase (cyclophilin)-like 3 	166	1	0	0	1	1	mmu-miR-378a-5p				0	-0.09	< 0.1
Usp24	ENSMUST00000094933.4	ubiquitin specific peptidase 24 	1482	2	0	1	1	2	mmu-miR-378a-5p				0	-0.03	< 0.1
Azgp1	ENSMUST00000035390.5	alpha-2-glycoprotein 1, zinc 	16140	3	1	1	1	3	mmu-miR-378a-5p				0	-0.42	< 0.1
Npat	ENSMUST00000035850.7	nuclear protein in the AT region 	393	1	0	0	1	2	mmu-miR-378a-5p				0	-0.01	< 0.1
Snx21	ENSMUST00000172577.2	sorting nexin family member 21 	738	1	0	0	1	2	mmu-miR-378a-5p				0	-0.02	< 0.1
Tmem60	ENSMUST00000115259.2	transmembrane protein 60 	1538	3	0	1	2	1	mmu-miR-378a-5p				0	-0.23	< 0.1
Rnf214	ENSMUST00000161203.2	ring finger protein 214 	678	1	0	1	0	2	mmu-miR-378a-5p				0	-0.12	< 0.1
Kcnf1	ENSMUST00000170580.2	potassium voltage-gated channel, subfamily F, member 1 	29	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
C330018D20Rik	ENSMUST00000025488.9	RIKEN cDNA C330018D20 gene 	458	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Atp6v0a2	ENSMUST00000037865.8	ATPase, H+ transporting, lysosomal V0 subunit A2 	1346	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Traf3ip1	ENSMUST00000047242.8	TRAF3 interacting protein 1 	419	2	1	1	0	2	mmu-miR-378a-5p				0	-0.22	< 0.1
Appl1	ENSMUST00000036570.4	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 	485	1	0	0	1	3	mmu-miR-378a-5p				0	-0.01	< 0.1
Abcg2	ENSMUST00000114294.2	ATP-binding cassette, sub-family G (WHITE), member 2 	1016	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Zfp799	ENSMUST00000179695.1	zinc finger protein 799 	214	1	0	1	0	2	mmu-miR-378a-5p				0	-0.05	< 0.1
3632451O06Rik	ENSMUST00000036972.7	RIKEN cDNA 3632451O06 gene 	108	1	0	0	1	1	mmu-miR-378a-5p				0	-0.03	< 0.1
Fam35a	ENSMUST00000111917.1	family with sequence similarity 35, member A 	33	2	0	1	1	1	mmu-miR-378a-5p				0	-0.12	< 0.1
Ctsa	ENSMUST00000017904.3	cathepsin A 	8763	2	1	0	1	0	mmu-miR-378a-5p				0	-0.29	< 0.1
B3galt2	ENSMUST00000038252.3	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2 	718	1	0	0	1	1	mmu-miR-378a-5p				0	-0.05	< 0.1
Rnf20	ENSMUST00000029989.5	ring finger protein 20 	1943	1	0	0	1	1	mmu-miR-378a-5p				0	-0.15	< 0.1
Pabpn1l	ENSMUST00000093059.2	poly(A)binding protein nuclear 1-like 	9	1	0	0	1	2	mmu-miR-378a-5p				0	-0.01	< 0.1
Selk	ENSMUST00000112268.1	selenoprotein K 	2898	3	0	2	1	1	mmu-miR-378a-5p				0	-0.48	< 0.1
Entpd1	ENSMUST00000112231.3	ectonucleoside triphosphate diphosphohydrolase 1 	369	1	1	0	0	1	mmu-miR-378a-5p				0	-0.08	< 0.1
Vrk1	ENSMUST00000021539.9	vaccinia related kinase 1 	2291	1	0	1	0	0	mmu-miR-378a-5p				0	-0.09	< 0.1
Sorbs3	ENSMUST00000022682.5	sorbin and SH3 domain containing 3 	52	1	0	1	0	0	mmu-miR-378a-5p				0	-0.04	< 0.1
1700013F07Rik	ENSMUST00000029485.5	RIKEN cDNA 1700013F07 gene 	28	1	0	0	1	0	mmu-miR-378a-5p				0	-0.08	< 0.1
Asrgl1	ENSMUST00000049948.5	asparaginase like 1 	588	1	0	0	1	0	mmu-miR-378a-5p				0	-0.02	< 0.1
Tecrl	ENSMUST00000053543.5	trans-2,3-enoyl-CoA reductase-like 	429	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Ss18	ENSMUST00000040964.7	synovial sarcoma translocation, Chromosome 18 	76	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Msantd3	ENSMUST00000107704.1	Myb/SANT-like DNA-binding domain containing 3 	586	1	0	0	1	3	mmu-miR-378a-5p				0	-0.01	< 0.1
Ikbke	ENSMUST00000062108.4	inhibitor of kappaB kinase epsilon 	50	2	1	1	0	0	mmu-miR-378a-5p				0	-0.09	< 0.1
Acsm2	ENSMUST00000098084.4	acyl-CoA synthetase medium-chain family member 2 	4015	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Ppp2r2a	ENSMUST00000089230.5	protein phosphatase 2, regulatory subunit B, alpha 	657	1	0	0	1	0	mmu-miR-378a-5p				0	-0.10	< 0.1
Atp5j	ENSMUST00000114193.2	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F 	24	1	0	1	0	1	mmu-miR-378a-5p				0	-0.10	< 0.1
Tet1	ENSMUST00000050826.8	tet methylcytosine dioxygenase 1 	33	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Dhfr	ENSMUST00000022218.4	dihydrofolate reductase 	2067	1	0	0	1	0	mmu-miR-378a-5p				0	-0.09	< 0.1
Cep131	ENSMUST00000106227.2	centrosomal protein 131 	59	1	0	1	0	0	mmu-miR-378a-5p				0	-0.02	< 0.1
Obfc1	ENSMUST00000049369.10	oligonucleotide/oligosaccharide-binding fold containing 1 	315	3	1	0	2	3	mmu-miR-378a-5p				0	-0.28	< 0.1
Bri3bp	ENSMUST00000049040.9	Bri3 binding protein 	6210	1	0	1	0	1	mmu-miR-378a-5p				0	-0.05	< 0.1
Rem1	ENSMUST00000000369.3	rad and gem related GTP binding protein 1 	76	1	0	1	0	1	mmu-miR-378a-5p				0	-0.03	< 0.1
Mark1	ENSMUST00000027929.4	MAP/microtubule affinity-regulating kinase 1 	437	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Rhbdl3	ENSMUST00000017836.7	rhomboid, veinlet-like 3 (Drosophila) 	103	2	0	1	1	2	mmu-miR-378a-5p				0	-0.06	< 0.1
Chp2	ENSMUST00000033152.4	calcineurin-like EF hand protein 2 	15	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Arl3	ENSMUST00000026009.8	ADP-ribosylation factor-like 3 	360	1	0	0	1	1	mmu-miR-378a-5p				0	-0.14	< 0.1
Arhgap29	ENSMUST00000037958.8	Rho GTPase activating protein 29 	2045	2	0	1	1	0	mmu-miR-378a-5p				0	-0.11	< 0.1
Gm15440	ENSMUST00000110042.1	predicted gene 15440 	639	1	0	1	0	0	mmu-miR-378a-5p				0	-0.17	< 0.1
Abcc6	ENSMUST00000002850.5	ATP-binding cassette, sub-family C (CFTR/MRP), member 6 	665	3	0	1	2	0	mmu-miR-378a-5p				0	-0.06	< 0.1
Lrrc28	ENSMUST00000053950.3	leucine rich repeat containing 28 	138	1	0	0	1	0	mmu-miR-378a-5p				0	-0.02	< 0.1
Ptprd	ENSMUST00000107289.3	protein tyrosine phosphatase, receptor type, D 	575	1	0	0	1	2	mmu-miR-378a-5p				0	-0.01	< 0.1
Usp20	ENSMUST00000102849.5	ubiquitin specific peptidase 20 	1147	1	0	1	0	0	mmu-miR-378a-5p				0	-0.04	< 0.1
Bbip1	ENSMUST00000135402.2	BBSome interacting protein 1 	3212	1	0	0	1	0	mmu-miR-378a-5p				0	-0.09	< 0.1
Cbl	ENSMUST00000037644.6	Casitas B-lineage lymphoma 	17	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Nol8	ENSMUST00000021824.7	nucleolar protein 8 	911	1	0	1	0	0	mmu-miR-378a-5p				0	-0.14	< 0.1
Il7r	ENSMUST00000003981.4	interleukin 7 receptor 	34	1	0	1	0	0	mmu-miR-378a-5p				0	-0.18	< 0.1
Lmod1	ENSMUST00000059352.2	leiomodin 1 (smooth muscle) 	104	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Slc25a32	ENSMUST00000022908.8	solute carrier family 25, member 32 	249	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Spon2	ENSMUST00000046186.4	spondin 2, extracellular matrix protein 	425	1	0	1	0	0	mmu-miR-378a-5p				0	-0.12	< 0.1
Rabggta	ENSMUST00000062861.8	Rab geranylgeranyl transferase, a subunit 	734	1	0	1	0	1	mmu-miR-378a-5p				0	-0.05	< 0.1
Cd244	ENSMUST00000004829.7	CD244 natural killer cell receptor 2B4 	9	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Vta1	ENSMUST00000154132.2	Vps20-associated 1 homolog (S. cerevisiae) 	261	1	0	0	1	3	mmu-miR-378a-5p				0	-0.06	< 0.1
Sbds	ENSMUST00000026387.5	Shwachman-Bodian-Diamond syndrome homolog (human) 	292	1	0	1	0	0	mmu-miR-378a-5p				0	-0.08	< 0.1
Gcfc2	ENSMUST00000043195.5	GC-rich sequence DNA binding factor 2 	130	1	0	0	1	0	mmu-miR-378a-5p				0	-0.07	< 0.1
Tfdp2	ENSMUST00000034982.10	transcription factor Dp 2 	850	2	0	1	1	1	mmu-miR-378a-5p				0	-0.06	< 0.1
Cby1	ENSMUST00000023064.7	chibby homolog 1 (Drosophila) 	736	1	0	1	0	0	mmu-miR-378a-5p				0	-0.18	< 0.1
Nlrc4	ENSMUST00000052124.7	NLR family, CARD domain containing 4 	43	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Ssr4	ENSMUST00000002090.2	signal sequence receptor, delta 	2387	1	0	1	0	0	mmu-miR-378a-5p				0	-0.27	< 0.1
Rftn2	ENSMUST00000027121.9	raftlin family member 2 	266	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Ccdc17	ENSMUST00000051869.7	coiled-coil domain containing 17 	249	1	0	0	1	1	mmu-miR-378a-5p				0	-0.07	< 0.1
Ddhd1	ENSMUST00000051310.7	DDHD domain containing 1 	170	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Sumf2	ENSMUST00000171300.2	sulfatase modifying factor 2 	442	1	0	0	1	0	mmu-miR-378a-5p				0	-0.07	< 0.1
Man2b1	ENSMUST00000034121.9	mannosidase 2, alpha B1 	726	1	1	0	0	0	mmu-miR-378a-5p				0	-0.20	< 0.1
Mrpl24	ENSMUST00000019854.7	mitochondrial ribosomal protein L24 	5409	1	0	1	0	0	mmu-miR-378a-5p				0	-0.32	< 0.1
Itga1	ENSMUST00000061673.7	integrin alpha 1 	361	2	0	0	2	0	mmu-miR-378a-5p				0	-0.02	< 0.1
Crot	ENSMUST00000003720.4	carnitine O-octanoyltransferase 	4585	5	0	1	4	0	mmu-miR-378a-5p				0	-0.13	< 0.1
Zfp2	ENSMUST00000109129.2	zinc finger protein 2 	89	1	0	0	1	0	mmu-miR-378a-5p				0	-0.04	< 0.1
Me3	ENSMUST00000032856.7	malic enzyme 3, NADP(+)-dependent, mitochondrial 	328	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Ankef1	ENSMUST00000121717.1	ankyrin repeat and EF-hand domain containing 1 	28	1	0	0	1	0	mmu-miR-378a-5p				0	-0.01	< 0.1
Ube2d2a	ENSMUST00000170693.2	ubiquitin-conjugating enzyme E2D 2A 	1832	1	0	0	1	0	mmu-miR-378a-5p				0	-0.09	< 0.1
Zfp300	ENSMUST00000040667.7	zinc finger protein 300 	31	1	0	0	1	1	mmu-miR-378a-5p				0	-0.01	< 0.1
Lect2	ENSMUST00000062806.4	leukocyte cell-derived chemotaxin 2 	2037	1	0	1	0	0	mmu-miR-378a-5p				0	-0.17	< 0.1
Crispld1	ENSMUST00000095075.4	cysteine-rich secretory protein LCCL domain containing 1 	43	3	0	1	2	2	mmu-miR-378a-5p				0	-0.04	< 0.1
Hydin	ENSMUST00000043141.6	HYDIN, axonemal central pair apparatus protein 	47	2	1	0	1	2	mmu-miR-378a-5p				0	-0.06	< 0.1
Rsl1	ENSMUST00000021997.6	regulator of sex limited protein 1 	85	3	0	3	0	2	mmu-miR-378a-5p				0	-0.25	< 0.1
Zfp623	ENSMUST00000037260.6	zinc finger protein 623 	155	1	0	0	1	3	mmu-miR-378a-5p				0	-0.04	< 0.1
Hras	ENSMUST00000168550.2	Harvey rat sarcoma virus oncogene 	1847	1	0	1	0	2	mmu-miR-378a-5p				0	-0.13	< 0.1
Arfgap1	ENSMUST00000029092.7	ADP-ribosylation factor GTPase activating protein 1 	1534	3	0	2	1	0	mmu-miR-378a-5p				0	-0.18	< 0.1
Il6st	ENSMUST00000183663.2	interleukin 6 signal transducer 	9719	1	0	1	0	0	mmu-miR-378a-5p				0	-0.02	< 0.1
Drg1	ENSMUST00000020741.6	developmentally regulated GTP binding protein 1 	973	1	0	0	1	3	mmu-miR-378a-5p				0	-0.01	< 0.1
Soat1	ENSMUST00000189661.1	sterol O-acyltransferase 1 	1797	3	0	2	1	1	mmu-miR-378a-5p				0	-0.14	< 0.1
Ociad1	ENSMUST00000071081.7	OCIA domain containing 1 	2326	2	1	1	0	0	mmu-miR-378a-5p				0	-0.23	< 0.1
