Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Thbs1	ENSMUST00000039559.8	thrombospondin 1 	8506	1	0	0	1	0	0	0	0	0	mmu-let-7a-5p	0.0760	0.3828	0.8798	-0.34	-0.34	0.87	2005, '07, '09, '11
Pgm2l1	ENSMUST00000084935.4	phosphoglucomutase 2-like 1 	290	2	0	1	1	0	0	0	0	0	mmu-let-7d-5p	0.0287	0.1948	0.9738	-0.34	-0.53	> 0.99	2005, '07, '09, '11
Syncrip	ENSMUST00000174391.2	synaptotagmin binding, cytoplasmic RNA interacting protein 	2608	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0373	0.2233	0.7155	-0.34	-0.37	0.97	2009, '11
Golga7	ENSMUST00000121783.2	golgi autoantigen, golgin subfamily a, 7 	160	1	0	1	0	0	0	0	0	1	mmu-let-7d-5p	0.0178	0.1247	0.6586	-0.34	-0.34	0.95	2005, '07, '09, '11
Gpr156	ENSMUST00000061274.7	G protein-coupled receptor 156 	12	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0322	0.1977	0.6482	-0.34	-0.34	0.90	2009, '11
Klkb1	ENSMUST00000116473.2	kallikrein B, plasma 1 	2053	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0229	0.1519	0.6603	-0.34	-0.34	< 0.1	2005, '09, '11
Chic1	ENSMUST00000116547.2	cysteine-rich hydrophobic domain 1 	206	2	1	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0305	0.1931	0.7590	-0.34	-0.44	0.99	2011
Tmem2	ENSMUST00000096194.3	transmembrane protein 2 	778	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0296	0.1958	0.8708	-0.34	-0.34	0.98	2005, '07, '09, '11
Klf9	ENSMUST00000036884.1	Kruppel-like factor 9 	771	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0365	0.2255	0.8095	-0.34	-0.40	0.94	2005, '07
Pbx1	ENSMUST00000176540.2	pre B cell leukemia homeobox 1 	257	1	0	1	0	1	0	0	1	1	mmu-let-7d-5p	0.0459	0.2774	1.0238	-0.33	-0.53	0.96	2009, '11
Fgf5	ENSMUST00000031280.1	fibroblast growth factor 5 	68	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0073	0.0516	0.2977	-0.33	-0.43	0.83	2007, '09, '11
Ikbke	ENSMUST00000062108.4	inhibitor of kappaB kinase epsilon 	50	1	0	1	0	0	0	0	0	1	mmu-let-7b-5p	0.0187	0.1299	0.6816	-0.33	-0.38	0.93	2005, '07, '09, '11
Ikzf2	ENSMUST00000027146.3	IKAROS family zinc finger 2 	131	2	0	0	2	0	0	0	0	1	mmu-let-7d-5p	0.0190	0.1368	0.8541	-0.33	-0.38	0.97	2007, '09, '11
Fam135a	ENSMUST00000187752.1	family with sequence similarity 135, member A 	561	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0283	0.1874	0.8355	-0.33	-0.33	0.89	2007, '09, '11
Cnppd1	ENSMUST00000168720.2	cyclin Pas1/PHO80 domain containing 1 	1050	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0185	0.1234	0.5366	-0.33	-0.33	0.66	2007, '09, '11
Cdc25a	ENSMUST00000094324.3	cell division cycle 25A 	862	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0243	0.1652	0.7912	-0.33	-0.33	0.72	2005, '07, '09, '11
Mesdc1	ENSMUST00000094216.4	mesoderm development candidate 1 	826	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0036	0.0264	0.1794	-0.33	-0.33	0.94	2005, '07, '09, '11
Sema4c	ENSMUST00000114991.2	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C 	77	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0195	0.1283	0.5314	-0.33	-0.33	0.81	2005, '07, '09, '11
Fam84b	ENSMUST00000100635.4	family with sequence similarity 84, member B 	1636	1	0	1	0	1	0	0	1	1	mmu-let-7f-5p	0.0313	0.2146	1.0848	-0.33	-0.33	0.21	2005, '07, '11
Rab40c	ENSMUST00000167626.2	Rab40C, member RAS oncogene family 	39	1	0	1	0	0	0	0	0	0	mmu-miR-98-5p	0.0242	0.1568	0.6247	-0.33	-0.33	0.89	2005, '07, '09, '11
Itgb8	ENSMUST00000026360.8	integrin beta 8 	333	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0325	0.1996	0.6866	-0.33	-0.36	0.87	2007
Fnip2	ENSMUST00000076136.5	folliculin interacting protein 2 	297	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0518	0.2903	0.7908	-0.33	-0.33	0.98	2011
Pla2g15	ENSMUST00000034377.6	phospholipase A2, group XV 	904	1	0	1	0	0	0	0	0	1	mmu-let-7g-5p	0.0168	0.1187	0.6685	-0.33	-0.33	0.66	2007, '09, '11
Ppme1	ENSMUST00000032963.8	protein phosphatase methylesterase 1 	66	1	1	0	0	2	0	2	0	0	mmu-let-7d-5p	0.0152	0.1035	0.4946	-0.32	-0.50	0.87	2007, '09, '11
Agpat6	ENSMUST00000167004.1	1-acylglycerol-3-phosphate O-acyltransferase 6 (lysophosphatidic acid acyltransferase, zeta) 	1804	1	1	0	0	1	0	1	0	0	mmu-let-7d-5p	0.0090	0.0624	0.3254	-0.32	-0.45	0.97	2009, '11
Dusp4	ENSMUST00000033930.4	dual specificity phosphatase 4 	544	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0163	0.1134	0.5990	-0.32	-0.34	0.94	2005, '07, '09, '11
Tmem194	ENSMUST00000048099.4	transmembrane protein 194 	40	1	1	0	0	4	0	1	3	0	mmu-let-7d-5p	0.0413	0.2694	1.1915	-0.32	-0.42	0.73	2009, '11
Cercam	ENSMUST00000047521.6	cerebral endothelial cell adhesion molecule 	49	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0306	0.1985	0.8245	-0.32	-0.32	0.92	2007, '09, '11
Arrdc4	ENSMUST00000048068.8	arrestin domain containing 4 	212	1	0	1	0	0	0	0	0	1	mmu-let-7f-5p	0.0255	0.1643	0.6412	-0.32	-0.33	0.92	2005, '07, '09, '11
Igdcc4	ENSMUST00000077696.7	immunoglobulin superfamily, DCC subclass, member 4 	509	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0337	0.2068	0.6944	-0.32	-0.32	0.98	2007, '09, '11
Senp2	ENSMUST00000023561.7	SUMO/sentrin specific peptidase 2 	3466	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0127	0.0867	0.4145	-0.32	-0.32	0.94	2005, '07, '09, '11
Ptpru	ENSMUST00000105987.3	protein tyrosine phosphatase, receptor type, U 	80	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0411	0.2641	1.0255	-0.32	-0.33	< 0.1	2005, '09, '11
Pik3ip1	ENSMUST00000045153.5	phosphoinositide-3-kinase interacting protein 1 	1369	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0155	0.1042	0.4574	-0.32	-0.33	0.92	2007, '09, '11
Cyb561d1	ENSMUST00000106655.1	cytochrome b-561 domain containing 1 	130	1	0	0	1	2	0	2	0	1	mmu-let-7d-5p	0.0205	0.1445	0.8108	-0.32	-0.51	0.64	2005, '07, '09, '11
Slc30a1	ENSMUST00000044954.6	solute carrier family 30 (zinc transporter), member 1 	929	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0162	0.1076	0.4624	-0.32	-0.39	0.97	2009, '11
Ppp1r15b	ENSMUST00000052529.3	protein phosphatase 1, regulatory (inhibitor) subunit 15b 	2416	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0316	0.1945	0.6612	-0.32	-0.35	0.98	2005, '07, '11
Med6	ENSMUST00000161598.2	mediator complex subunit 6 	159	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0075	0.0531	0.2931	-0.32	-0.32	0.79	2005, '07, '09, '11
Esr2	ENSMUST00000110421.2	estrogen receptor 2 (beta) 	12	1	1	0	0	0	0	0	0	1	mmu-let-7d-5p	0.0316	0.2023	0.7923	-0.32	-0.32	0.42	2009, '11
Gpcpd1	ENSMUST00000110136.2	glycerophosphocholine phosphodiesterase GDE1 homolog (S. cerevisiae) 	908	1	0	0	1	0	0	0	0	0	mmu-let-7g-5p	0.0199	0.1381	0.7436	-0.32	-0.34	0.93	2007, '09, '11
Cacnb4	ENSMUST00000178799.2	calcium channel, voltage-dependent, beta 4 subunit 	26	1	0	1	0	1	0	1	0	0	mmu-let-7a-5p	0.0702	0.4160	1.3200	-0.32	-0.38	0.45	2009, '11
Gdpd1	ENSMUST00000020804.7	glycerophosphodiester phosphodiesterase domain containing 1 	120	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0198	0.1298	0.5220	-0.32	-0.33	0.95	2005, '07, '09, '11
Ostf1	ENSMUST00000025631.6	osteoclast stimulating factor 1 	1883	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0055	0.0398	0.2530	-0.32	-0.36	0.94	2009, '11
Plxnd1	ENSMUST00000015511.9	plexin D1 	87	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0488	0.2847	0.9378	-0.32	-0.37	0.93	2005, '07, '09, '11
Arl5a	ENSMUST00000036541.7	ADP-ribosylation factor-like 5A 	1270	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0116	0.0811	0.4275	-0.32	-0.38	0.94	2007, '09, '11
Nceh1	ENSMUST00000046515.9	neutral cholesterol ester hydrolase 1 	1946	1	0	1	0	0	0	0	0	0	mmu-miR-98-5p	0.0333	0.2046	0.7001	-0.32	-0.34	0.64	2007, '09, '11
Tma7	ENSMUST00000167504.1	translational machinery associated 7 homolog (S. cerevisiae) 	27	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0147	0.0927	0.3280	-0.32	-0.65	< 0.1	2007, '09, '11
Golt1b	ENSMUST00000032372.6	golgi transport 1 homolog B (S. cerevisiae) 	2567	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0151	0.0989	0.4047	-0.32	-0.52	0.98	2005, '07, '09, '11
Snap23	ENSMUST00000110711.3	synaptosomal-associated protein 23 	1805	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0111	0.0763	0.3804	-0.32	-0.33	0.94	2005, '07, '09, '11
Gcnt4	ENSMUST00000171324.1	glucosaminyl (N-acetyl) transferase 4, core 2 (beta-1,6-N-acetylglucosaminyltransferase) 	293	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0337	0.2122	0.7876	-0.32	-0.32	0.97	2007, '11
Slc8a2	ENSMUST00000168693.1	solute carrier family 8 (sodium/calcium exchanger), member 2 	31	1	0	1	0	3	0	0	3	0	mmu-let-7d-5p	0.0379	0.2291	0.7489	-0.32	-0.40	0.94	2005, '07, '09, '11
Chrd	ENSMUST00000007171.7	chordin 	106	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0284	0.1784	0.6357	-0.32	-0.32	0.84	2005, '07, '09, '11
Ddost	ENSMUST00000030538.4	dolichyl-di-phosphooligosaccharide-protein glycotransferase 	4156	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0056	0.0398	0.2343	-0.31	-0.32	0.88	2005, '07, '09, '11
2410127L17Rik	ENSMUST00000025632.9	RIKEN cDNA 2410127L17 gene 	206	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0284	0.1821	0.7071	-0.31	-0.32	0.95	NULL
Vav3	ENSMUST00000046864.8	vav 3 oncogene 	265	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0232	0.1596	0.7874	-0.31	-0.31	0.67	2005, '07, '09, '11
Dlst	ENSMUST00000053811.8	dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex) 	5144	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0130	0.0907	0.4773	-0.31	-0.32	0.95	2005, '07, '09, '11
Tia1	ENSMUST00000095753.3	cytotoxic granule-associated RNA binding protein 1 	906	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0229	0.1476	0.5670	-0.31	-0.32	0.78	2009, '11
Tsc1	ENSMUST00000028155.6	tuberous sclerosis 1 	1405	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0451	0.2706	0.9293	-0.31	-0.33	0.95	2005, '07, '09, '11
Tspear	ENSMUST00000092366.2	thrombospondin type laminin G domain and EAR repeats 	5	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0139	0.0960	0.4926	-0.31	-0.31	0.56	NULL
Nlrc5	ENSMUST00000053085.6	NLR family, CARD domain containing 5 	128	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0362	0.2183	0.6998	-0.31	-0.32	0.79	2007, '11
Fbxl14	ENSMUST00000032094.6	F-box and leucine-rich repeat protein 14 	113	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0116	0.0817	0.4493	-0.31	-0.32	0.95	2009, '11
Tsc22d2	ENSMUST00000099090.2	TSC22 domain family, member 2 	922	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0101	0.0723	0.4341	-0.31	-0.31	0.95	2005, '07, '09, '11
Kcnq4	ENSMUST00000030376.7	potassium voltage-gated channel, subfamily Q, member 4 	151	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0163	0.1102	0.5035	-0.31	-0.31	0.93	NULL
Idh2	ENSMUST00000107384.4	isocitrate dehydrogenase 2 (NADP+), mitochondrial 	1652	1	0	0	1	2	0	2	0	0	mmu-let-7d-5p	0.0070	0.0488	0.2646	-0.31	-0.74	0.85	2005, '07, '09, '11
Gm7353	ENSMUST00000069044.5	predicted pseudogene 7353 	9	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0335	0.2037	0.6540	-0.31	-0.31	< 0.1	NULL
Lgr4	ENSMUST00000046548.8	leucine-rich repeat-containing G protein-coupled receptor 4 	3539	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0266	0.1780	0.8067	-0.31	-0.32	0.95	2005, '07, '09, '11
Zswim5	ENSMUST00000044823.3	zinc finger SWIM-type containing 5 	194	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0424	0.2387	0.6763	-0.31	-0.41	0.79	2009, '11
Ugcg	ENSMUST00000030074.7	UDP-glucose ceramide glucosyltransferase 	811	1	0	1	0	0	0	0	0	0	mmu-let-7d-5p	0.0130	0.0888	0.4256	-0.31	-0.31	0.92	2009, '11
Golph3	ENSMUST00000059680.5	golgi phosphoprotein 3 	2873	1	0	0	1	0	0	0	0	1	mmu-let-7i-5p	0.0261	0.1761	0.8415	-0.31	-0.31	0.78	2005, '07, '09, '11
Tnfrsf1b	ENSMUST00000030336.5	tumor necrosis factor receptor superfamily, member 1b 	113	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0260	0.1646	0.5929	-0.31	-0.31	0.98	2005, '07, '09, '11
Gpr26	ENSMUST00000045840.4	G protein-coupled receptor 26 	5	1	1	0	0	1	0	1	0	1	mmu-let-7d-5p	0.0488	0.3098	1.3064	-0.31	-0.31	0.98	2005, '07, '09, '11
Esrrb	ENSMUST00000116402.4	estrogen related receptor, beta 	130	1	1	0	0	1	0	0	1	0	mmu-let-7d-5p	0.0260	0.1738	0.7797	-0.31	-0.31	0.62	2009, '11
Bin3	ENSMUST00000022680.7	bridging integrator 3 	303	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0104	0.0718	0.3588	-0.31	-0.32	0.90	2005, '07, '09, '11
Nova1	ENSMUST00000021438.6	neuro-oncological ventral antigen 1 	234	2	0	1	1	0	0	0	0	1	mmu-let-7a-5p	0.0133	0.0937	0.5379	-0.31	-0.48	> 0.99	2005, '07, '11
Trib1	ENSMUST00000067543.6	tribbles homolog 1 (Drosophila) 	267	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0105	0.0757	0.4672	-0.31	-0.31	0.95	2005, '07, '09, '11
Limd1	ENSMUST00000026269.2	LIM domains containing 1 	1947	1	0	0	1	0	0	0	0	0	mmu-let-7b-5p	0.0383	0.2335	0.7969	-0.31	-0.31	0.88	2005, '07, '09, '11
Letmd1	ENSMUST00000037001.8	LETM1 domain containing 1 	2438	1	0	1	0	0	0	0	0	0	mmu-let-7a-5p	0.0173	0.1152	0.5003	-0.31	-0.33	0.70	2005, '07, '09, '11
Ttll6	ENSMUST00000167258.2	tubulin tyrosine ligase-like family, member 6 	15	1	0	1	0	0	0	0	0	0	mmu-let-7c-5p	0.0285	0.1814	0.6812	-0.31	-0.31	0.45	2007, '11
Col15a1	ENSMUST00000102917.5	collagen, type XV, alpha 1 	3316	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0143	0.0968	0.4482	-0.31	-0.31	0.95	2005, '07, '09, '11
Cecr6	ENSMUST00000178687.1	cat eye syndrome chromosome region, candidate 6 	13	1	0	1	0	0	0	0	0	0	mmu-let-7i-5p	0.0323	0.2065	0.8199	-0.31	-0.31	0.94	2005, '07, '09, '11
Ankrd52	ENSMUST00000014642.4	ankyrin repeat domain 52 	1083	1	0	0	1	2	0	1	1	0	mmu-let-7d-5p	0.0322	0.2190	1.0628	-0.31	-0.31	0.88	2009, '11
Nipal4	ENSMUST00000020679.2	NIPA-like domain containing 4 	18	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0159	0.1098	0.5548	-0.30	-0.30	0.92	2009, '11
Fam154b	ENSMUST00000056728.4	family with sequence similarity 154, member B 	10	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0201	0.1393	0.7373	-0.30	-0.30	< 0.1	2007, '09, '11
Ago2	ENSMUST00000044113.10	argonaute RISC catalytic subunit 2 	1138	3	1	1	1	1	0	1	0	3	mmu-let-7d-5p	0.0564	0.3721	1.6915	-0.30	-0.55	> 0.99	2011
AW549877	ENSMUST00000046633.8	expressed sequence AW549877 	790	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0206	0.1362	0.5781	-0.30	-0.33	0.96	2009, '11
Nid2	ENSMUST00000022340.3	nidogen 2 	383	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0120	0.0852	0.5023	-0.30	-0.30	0.68	2005, '07, '09, '11
Adipor2	ENSMUST00000032272.7	adiponectin receptor 2 	2137	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0110	0.0779	0.4397	-0.30	-0.30	0.93	2005, '07, '09, '11
Gpr63	ENSMUST00000038920.1	G protein-coupled receptor 63 	28	1	0	1	0	0	0	0	0	1	mmu-let-7a-5p	0.0320	0.2021	0.8077	-0.30	-0.40	0.88	NULL
St6gal1	ENSMUST00000178797.2	beta galactoside alpha 2,6 sialyltransferase 1 	313	1	1	0	0	0	0	0	0	0	mmu-let-7f-5p	0.0455	0.2628	0.7641	-0.30	-0.30	0.38	2005, '07, '09, '11
Piga	ENSMUST00000112255.2	phosphatidylinositol glycan anchor biosynthesis, class A 	563	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0090	0.0639	0.3606	-0.30	-0.30	0.95	2005, '07, '09, '11
Rnf20	ENSMUST00000029989.5	ring finger protein 20 	1943	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0138	0.0940	0.4441	-0.30	-0.30	0.94	2005, '07, '09, '11
Meis2	ENSMUST00000110907.2	Meis homeobox 2 	161	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0090	0.0636	0.3652	-0.30	-0.30	0.90	2005, '07, '09, '11
Tecpr2	ENSMUST00000169597.2	tectonin beta-propeller repeat containing 2 	417	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0154	0.1089	0.6344	-0.30	-0.31	0.94	2007, '09, '11
Lingo1	ENSMUST00000053568.1	leucine rich repeat and Ig domain containing 1 	21	1	1	0	0	2	0	2	0	0	mmu-let-7d-5p	0.0149	0.1002	0.4504	-0.30	-0.58	0.98	2007, '09, '11
Zbtb39	ENSMUST00000054287.7	zinc finger and BTB domain containing 39 	95	1	1	0	0	1	0	1	0	1	mmu-let-7d-5p	0.0436	0.2795	1.1562	-0.30	-0.33	0.97	2005, '07, '09, '11
Crk	ENSMUST00000108425.2	v-crk sarcoma virus CT10 oncogene homolog (avian) 	2790	1	0	0	1	0	0	0	0	0	mmu-miR-98-5p	0.0265	0.1716	0.6891	-0.30	-0.30	0.91	2009, '11
Ttc14	ENSMUST00000099153.4	tetratricopeptide repeat domain 14 	924	1	0	0	1	2	0	1	1	1	mmu-let-7d-5p	0.0363	0.2329	0.9475	-0.30	-0.58	< 0.1	2009, '11
Ints2	ENSMUST00000018212.7	integrator complex subunit 2 	115	1	1	0	0	1	0	0	1	0	mmu-let-7d-5p	0.0221	0.1508	0.7267	-0.30	-0.35	0.87	2007, '09, '11
Arhgef15	ENSMUST00000065040.7	Rho guanine nucleotide exchange factor (GEF) 15 	325	1	0	1	0	0	0	0	0	0	mmu-let-7g-5p	0.0266	0.1748	0.7399	-0.30	-0.30	0.93	2005, '07, '09, '11
Itsn1	ENSMUST00000056482.8	intersectin 1 (SH3 domain protein 1A) 	999	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0085	0.0595	0.3265	-0.30	-0.30	0.80	2005, '07, '09, '11
Tcf7l1	ENSMUST00000069536.6	transcription factor 7 like 1 (T cell specific, HMG box) 	185	1	0	1	0	0	0	0	0	0	mmu-let-7f-5p	0.0311	0.1965	0.7381	-0.30	-0.31	0.24	2005, '07, '09, '11
Slc16a14	ENSMUST00000027422.6	solute carrier family 16 (monocarboxylic acid transporters), member 14 	219	1	1	0	0	0	0	0	0	2	mmu-let-7b-5p	0.0291	0.2020	1.0441	-0.30	-0.30	0.79	2005, '07, '09, '11
Tlr5	ENSMUST00000110997.1	toll-like receptor 5 	49	1	1	0	0	1	0	1	0	0	mmu-let-7f-5p	0.1516	0.5619	1.0023	-0.30	-0.40	< 0.1	NULL
Stox2	ENSMUST00000110367.3	storkhead box 2 	115	1	0	1	0	1	0	1	0	0	mmu-let-7a-5p	0.0443	0.2783	1.0709	-0.30	-0.33	0.94	2009, '11
Klf14	ENSMUST00000101589.4	Kruppel-like factor 14 	14	1	0	1	0	1	0	1	0	0	mmu-let-7d-5p	0.0237	0.1627	0.7982	-0.30	-0.34	0.42	2011
Vangl2	ENSMUST00000027837.7	vang-like 2 (van gogh, Drosophila) 	234	2	0	1	1	0	0	0	0	0	mmu-let-7d-5p	0.0391	0.2578	1.1341	-0.30	-0.37	0.97	2007
Egln2	ENSMUST00000080058.5	egl-9 family hypoxia-inducible factor 2 	155	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0056	0.0404	0.2413	-0.30	-0.34	0.59	2005, '07, '09, '11
Wnk3	ENSMUST00000096285.4	WNK lysine deficient protein kinase 3 	74	1	0	1	0	1	0	0	1	0	mmu-let-7d-5p	0.0496	0.2953	0.9872	-0.30	-0.30	0.93	NULL
Cnnm4	ENSMUST00000153128.1	cyclin M4 	86	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0383	0.2344	0.8178	-0.30	-0.30	0.91	2005, '07, '09, '11
Sppl2b	ENSMUST00000035597.8	signal peptide peptidase like 2B 	273	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0245	0.1576	0.6133	-0.30	-0.31	< 0.1	2009, '11
Dcun1d3	ENSMUST00000059851.7	DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae) 	469	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0170	0.1156	0.5608	-0.30	-0.36	0.98	2007, '09, '11
Col4a2	ENSMUST00000033899.8	collagen, type IV, alpha 2 	1325	1	0	0	1	0	0	0	0	0	mmu-miR-98-5p	0.0354	0.2165	0.7317	-0.30	-0.30	0.94	2005, '07, '09, '11
Gabra6	ENSMUST00000020703.7	gamma-aminobutyric acid (GABA) A receptor, subunit alpha 6 	5	1	0	0	1	0	0	0	0	0	mmu-let-7d-5p	0.0091	0.0633	0.3330	-0.30	-0.30	0.66	2009, '11
Gpr137	ENSMUST00000099774.4	G protein-coupled receptor 137 	278	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0034	0.0245	0.1567	-0.30	-0.30	0.41	2007, '09, '11
Rictor	ENSMUST00000061656.6	RPTOR independent companion of MTOR, complex 2 	898	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0612	0.3283	0.8548	-0.30	-0.31	0.94	2007, '09, '11
Surf4	ENSMUST00000015011.4	surfeit gene 4 	5411	1	0	0	1	1	0	0	1	0	mmu-let-7d-5p	0.0073	0.0512	0.2829	-0.30	-0.39	0.74	2005, '07, '09, '11
Zfp697	ENSMUST00000056096.9	zinc finger protein 697 	34	1	0	1	0	1	0	1	0	0	mmu-let-7d-5p	0.0742	0.3704	0.9626	-0.30	-0.38	0.81	2009, '11
Ubxn10	ENSMUST00000105811.3	UBX domain protein 10 	207	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0328	0.1995	0.6430	-0.30	-0.31	< 0.1	2007, '09, '11
Btg2	ENSMUST00000020692.6	B cell translocation gene 2, anti-proliferative 	3163	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0071	0.0507	0.3095	-0.30	-0.30	0.92	2005, '07, '09, '11
Fam214b	ENSMUST00000107958.2	family with sequence similarity 214, member B 	125	1	1	0	0	0	0	0	0	0	mmu-let-7d-5p	0.0327	0.1963	0.6330	-0.30	-0.37	0.92	2007, '09, '11
Rnf44	ENSMUST00000177950.2	ring finger protein 44 	2723	1	0	0	1	0	0	0	0	0	mmu-let-7i-5p	0.0248	0.1609	0.6523	-0.30	-0.30	0.95	2005, '07, '09, '11
Rab15	ENSMUST00000021459.8	RAB15, member RAS oncogene family 	37	1	0	1	0	0	0	0	0	0	mmu-let-7b-5p	0.0156	0.1046	0.4633	-0.29	-0.29	0.89	2005, '07, '09, '11
AI606181	ENSMUST00000099454.3	expressed sequence AI606181 	329	1	0	0	1	0	0	0	0	0	mmu-let-7f-5p	0.0123	0.0840	0.4032	-0.29	-0.30	0.84	NULL
Cap1	ENSMUST00000106255.2	CAP, adenylate cyclase-associated protein 1 (yeast) 	2283	1	0	0	1	0	0	0	0	1	mmu-let-7d-5p	0.0118	0.0820	0.4334	-0.29	-0.33	0.93	2005, '07, '09, '11
Kpna1	ENSMUST00000004054.7	karyopherin (importin) alpha 1 	5043	1	0	0	1	1	0	1	0	0	mmu-let-7d-5p	0.0247	0.1716	0.8934	-0.29	-0.31	0.91	2005, '07, '09, '11
Sass6	ENSMUST00000029571.8	spindle assembly 6 homolog (C. elegans) 	218	1	0	1	0	0	0	0	0	0	mmu-miR-98-5p	0.0205	0.1314	0.4891	-0.29	-0.35	0.95	2007, '09, '11
Mex3a	ENSMUST00000172699.1	mex3 homolog A (C. elegans) 	442	1	0	0	1	0	0	0	0	1	mmu-miR-98-5p	0.0260	0.1751	0.7987	-0.29	-0.30	0.79	2007, '09, '11
Tnfaip3	ENSMUST00000019997.5	tumor necrosis factor, alpha-induced protein 3 	37	1	0	1	0	0	0	0	0	2	mmu-let-7a-5p	0.0231	0.1513	0.6259	-0.29	-0.31	0.94	2005, '07, '09, '11
