Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Khsrp	ENSMUST00000007814.8	KH-type splicing regulatory protein 	82	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0196	0.1326	0.6248	-0.18	-0.21	0.86	2005, '09, '11
Daam1	ENSMUST00000085299.2	dishevelled associated activator of morphogenesis 1 	590	1	0	1	0	1	0	0	1	0	mmu-miR-206-3p	0.0127	0.0878	0.4424	-0.18	-0.23	0.84	2005, '07, '09, '11
Ddx3x	ENSMUST00000000804.6	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked 	6252	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0143	0.1022	0.6257	-0.18	-0.18	0.64	2005, '07, '09, '11
Rcan3	ENSMUST00000030606.8	regulator of calcineurin 3 	153	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0243	0.1595	0.7053	-0.18	-0.26	0.38	2009, '11
Zzz3	ENSMUST00000106100.3	zinc finger, ZZ domain containing 3 	1388	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0193	0.1320	0.6522	-0.18	-0.18	0.87	2005, '07, '09, '11
Sash1	ENSMUST00000015449.5	SAM and SH3 domain containing 1 	92	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0358	0.2143	0.6632	-0.18	-0.19	0.57	2005, '07, '09, '11
Rnf38	ENSMUST00000098098.3	ring finger protein 38 	90	1	0	1	0	0	0	0	0	1	mmu-miR-206-3p	0.0174	0.1199	0.6145	-0.18	-0.23	0.84	2005, '07, '09, '11
Ankrd13c	ENSMUST00000040787.8	ankyrin repeat domain 13c 	2424	1	0	0	1	2	0	1	1	0	mmu-miR-1a-3p	0.0399	0.2562	1.0728	-0.18	-0.23	0.69	2005, '07, '09, '11
Camk1d	ENSMUST00000044009.8	calcium/calmodulin-dependent protein kinase ID 	507	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0245	0.1585	0.6264	-0.18	-0.18	0.90	2009, '11
Slc38a3	ENSMUST00000167868.2	solute carrier family 38, member 3 	2700	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0339	0.1821	0.4497	-0.18	-0.33	0.64	2005, '07, '09, '11
Olfml2a	ENSMUST00000057279.5	olfactomedin-like 2A 	76	1	1	0	0	1	0	0	1	0	mmu-miR-1a-3p	0.0189	0.1289	0.6294	-0.18	-0.18	0.80	2005, '07
Phip	ENSMUST00000034787.6	pleckstrin homology domain interacting protein 	1734	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0461	0.2858	1.0904	-0.18	-0.19	< 0.1	2009, '11
Letmd1	ENSMUST00000037001.8	LETM1 domain containing 1 	2438	1	1	0	0	1	0	1	0	0	mmu-miR-1a-3p	0.0139	0.0968	0.5072	-0.18	-0.26	< 0.1	2007, '09, '11
Ankrd23	ENSMUST00000054665.4	ankyrin repeat domain 23 	110978	1	0	0	1	0	0	0	0	0	mmu-miR-206-3p	0.0086	0.0610	0.3442	-0.18	-0.18	0.69	2005, '07, '09, '11
Tmcc1	ENSMUST00000088896.4	transmembrane and coiled coil domains 1 	1065	1	1	0	0	1	0	0	1	0	mmu-miR-206-3p	0.0180	0.1228	0.5875	-0.18	-0.18	0.91	2005, '07, '11
Kat6a	ENSMUST00000110696.2	K(lysine) acetyltransferase 6A 	1319	1	0	0	1	1	0	0	1	1	mmu-miR-206-3p	0.0394	0.2633	1.1774	-0.18	-0.18	0.62	2007, '09, '11
Hoxa3	ENSMUST00000114434.3	homeobox A3 	48	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0172	0.1067	0.3691	-0.18	-0.33	0.81	2005, '07, '09, '11
Lasp1	ENSMUST00000043843.6	LIM and SH3 protein 1 	3589	1	0	0	1	1	0	0	1	0	mmu-miR-1a-3p	0.0252	0.1647	0.6797	-0.18	-0.18	0.53	2005, '07, '09, '11
Wnt3	ENSMUST00000000127.5	wingless-related MMTV integration site 3 	25	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0287	0.1794	0.6177	-0.18	-0.18	< 0.1	2009, '11
Kat6b	ENSMUST00000069648.8	K(lysine) acetyltransferase 6B 	394	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0196	0.1341	0.6666	-0.17	-0.17	0.58	2007, '09, '11
Ptpn14	ENSMUST00000027898.5	protein tyrosine phosphatase, non-receptor type 14 	937	2	0	1	1	2	2	0	0	0	mmu-miR-1a-3p	0.1149	0.6497	2.0180	-0.17	-0.18	0.89	2009, '11
Trip11	ENSMUST00000021605.8	thyroid hormone receptor interactor 11 	569	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0330	0.1954	0.6058	-0.17	-0.22	0.80	NULL
Wbp2	ENSMUST00000074628.7	WW domain binding protein 2 	136	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0132	0.0895	0.4127	-0.17	-0.18	0.30	2007, '09, '11
Creb5	ENSMUST00000047450.7	cAMP responsive element binding protein 5 	82	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0640	0.3269	0.8457	-0.17	-0.35	0.77	2005, '07
Git1	ENSMUST00000037285.4	G protein-coupled receptor kinase-interactor 1 	2071	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0220	0.1429	0.5576	-0.17	-0.17	0.21	2005, '07, '09, '11
Entpd7	ENSMUST00000081079.5	ectonucleoside triphosphate diphosphohydrolase 7 	146	1	1	0	0	2	1	0	1	2	mmu-miR-1a-3p	0.0403	0.2450	0.9414	-0.17	-0.30	< 0.1	2005, '07, '09, '11
Bcl7a	ENSMUST00000120593.2	B cell CLL/lymphoma 7A 	79	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0141	0.0950	0.4315	-0.17	-0.24	0.93	2005, '07, '09, '11
Bnc2	ENSMUST00000176612.2	basonuclin 2 	291	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0385	0.2446	0.9854	-0.17	-0.17	< 0.1	2007, '11
Stag2	ENSMUST00000115073.3	stromal antigen 2 	3749	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0337	0.2107	0.7792	-0.17	-0.18	0.73	2005, '07, '09, '11
A730049H05Rik	ENSMUST00000057977.3	RIKEN cDNA A730049H05 gene 	10	1	1	0	0	0	0	0	0	0	mmu-miR-206-3p	0.0172	0.1085	0.3884	-0.17	-0.29	0.19	NULL
Kcnj2	ENSMUST00000042970.2	potassium inwardly-rectifying channel, subfamily J, member 2 	89	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0238	0.1544	0.6197	-0.17	-0.17	0.48	2007, '09, '11
Prkacb	ENSMUST00000102515.4	protein kinase, cAMP dependent, catalytic, beta 	149	1	0	0	1	1	0	0	1	1	mmu-miR-206-3p	0.0177	0.1230	0.6460	-0.17	-0.20	0.73	2005, '07, '09, '11
Sec62	ENSMUST00000029256.7	SEC62 homolog (S. cerevisiae) 	1364	1	1	0	0	4	3	0	1	1	mmu-miR-1a-3p	0.0123	0.0774	0.2809	-0.17	-0.57	0.93	2007, '09, '11
Zbtb7b	ENSMUST00000107433.2	zinc finger and BTB domain containing 7B 	252	1	0	0	1	0	0	0	0	2	mmu-miR-206-3p	0.0111	0.0768	0.3857	-0.17	-0.17	0.44	2005, '09, '11
Syn3	ENSMUST00000120638.2	synapsin III 	99	1	1	0	0	0	0	0	0	2	mmu-miR-1a-3p	0.0386	0.2415	0.9207	-0.17	-0.17	0.17	2005, '07, '11
Ddx17	ENSMUST00000054014.7	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 	9822	1	0	1	0	1	0	0	1	0	mmu-miR-1a-3p	0.0280	0.1889	0.8601	-0.17	-0.17	0.85	2005, '07, '09, '11
Fam168a	ENSMUST00000049053.7	family with sequence similarity 168, member A 	201	2	2	0	0	0	0	0	0	0	mmu-miR-206-3p	0.0486	0.2655	0.7879	-0.16	-0.30	0.88	2009, '11
Sgip1	ENSMUST00000106882.3	SH3-domain GRB2-like (endophilin) interacting protein 1 	52	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0162	0.1120	0.5739	-0.16	-0.16	0.64	2007, '09, '11
Notch3	ENSMUST00000087723.3	notch 3 	246	1	0	0	1	1	0	0	1	1	mmu-miR-206-3p	0.0284	0.1909	0.8750	-0.16	-0.16	0.54	2005, '07, '09, '11
Dgkg	ENSMUST00000089925.4	diacylglycerol kinase, gamma 	8	1	0	1	0	1	0	0	1	1	mmu-miR-1a-3p	0.0131	0.0910	0.4793	-0.16	-0.17	0.33	2005, '07, '09, '11
Phlpp2	ENSMUST00000034175.4	PH domain and leucine rich repeat protein phosphatase 2 	37	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0205	0.1395	0.6706	-0.16	-0.16	0.22	2007, '09, '11
Zc3h7b	ENSMUST00000109554.1	zinc finger CCCH type containing 7B 	1015	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0387	0.2336	0.7639	-0.16	-0.16	0.82	2007, '09, '11
Trim44	ENSMUST00000102573.2	tripartite motif-containing 44 	748	1	0	1	0	1	0	1	0	0	mmu-miR-206-3p	0.0290	0.1884	0.7752	-0.16	-0.20	< 0.1	2005, '07, '09, '11
Map4k2	ENSMUST00000025897.7	mitogen-activated protein kinase kinase kinase kinase 2 	639	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0138	0.0969	0.5264	-0.16	-0.16	0.66	2005, '07
Hivep3	ENSMUST00000106307.3	human immunodeficiency virus type I enhancer binding protein 3 	160	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0697	0.3767	1.0691	-0.16	-0.16	0.92	NULL
Ptpn1	ENSMUST00000029053.7	protein tyrosine phosphatase, non-receptor type 1 	181	1	1	0	0	1	0	0	1	2	mmu-miR-206-3p	0.0286	0.1863	0.7876	-0.16	-0.19	0.90	2005, '07, '09, '11
Gm21987	ENSMUST00000119704.1	predicted gene 21987 	8	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0111	0.0744	0.3286	-0.16	-0.25	0.48	NULL
Atp6v1b2	ENSMUST00000006435.7	ATPase, H+ transporting, lysosomal V1 subunit B2 	599	1	0	0	1	0	0	0	0	1	mmu-miR-206-3p	0.0146	0.1020	0.5295	-0.16	-0.21	0.62	2005, '07, '09, '11
Kcnd3	ENSMUST00000098761.4	potassium voltage-gated channel, Shal-related family, member 3 	105	1	1	0	0	0	0	0	0	2	mmu-miR-1a-3p	0.0386	0.2545	1.1494	-0.16	-0.16	0.91	2009, '11
Nol4l	ENSMUST00000035346.8	nucleolar protein 4-like 	84	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0593	0.3015	0.6927	-0.16	-0.20	0.66	2007, '09, '11
Dlg1	ENSMUST00000100001.4	discs, large homolog 1 (Drosophila) 	2065	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0142	0.0991	0.5225	-0.16	-0.16	0.74	2009, '11
Myo1e	ENSMUST00000034745.7	myosin IE 	1431	1	0	1	0	0	0	0	0	2	mmu-miR-1a-3p	0.0420	0.2654	1.0408	-0.15	-0.15	< 0.1	2005, '07, '09, '11
Bet1	ENSMUST00000049166.4	blocked early in transport 1 homolog (S. cerevisiae) 	850	1	0	1	0	1	0	0	1	1	mmu-miR-206-3p	0.0136	0.0849	0.2991	-0.15	-0.46	0.79	2005, '07, '09, '11
Tns3	ENSMUST00000020695.7	tensin 3 	976	1	1	0	0	2	0	0	2	1	mmu-miR-1a-3p	0.0469	0.3003	1.2840	-0.15	-0.15	< 0.1	2007, '09, '11
Ccz1	ENSMUST00000031621.9	CCZ1 vacuolar protein trafficking and biogenesis associated 	724	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0110	0.0762	0.3849	-0.15	-0.20	0.57	2007, '09, '11
Srgap2	ENSMUST00000097588.3	SLIT-ROBO Rho GTPase activating protein 2 	856	1	0	1	0	1	0	0	1	0	mmu-miR-1a-3p	0.0370	0.2374	0.9446	-0.15	-0.15	< 0.1	2007, '09, '11
Ago1	ENSMUST00000097888.4	argonaute RISC catalytic subunit 1 	460	1	0	1	0	1	0	0	1	1	mmu-miR-206-3p	0.0452	0.3021	1.3719	-0.15	-0.15	0.78	2007, '11
Caprin1	ENSMUST00000028607.7	cell cycle associated protein 1 	733	1	1	0	0	1	0	0	1	1	mmu-miR-1a-3p	0.0211	0.1405	0.6552	-0.15	-0.28	0.81	2007, '09, '11
Npas3	ENSMUST00000101432.2	neuronal PAS domain protein 3 	17	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0209	0.1404	0.6433	-0.15	-0.15	0.73	2009, '11
Mylk	ENSMUST00000023538.8	myosin, light polypeptide kinase 	4565	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0520	0.2934	0.8283	-0.15	-0.15	0.22	2005, '07, '09, '11
Slc7a2	ENSMUST00000057784.9	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2 	3113	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0274	0.1702	0.5876	-0.15	-0.17	0.88	2005, '07, '09, '11
Gtf2b	ENSMUST00000029938.8	general transcription factor IIB 	558	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0022	0.0162	0.1082	-0.15	-0.15	0.74	2005, '07, '09, '11
Dpt	ENSMUST00000027861.4	dermatopontin 	387	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0128	0.0782	0.2533	-0.15	-0.42	0.13	2005, '07, '09, '11
Efnb2	ENSMUST00000001319.8	ephrin B2 	86	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0067	0.0468	0.2435	-0.15	-0.22	0.87	2005, '07, '09, '11
Il1rapl1	ENSMUST00000113966.2	interleukin 1 receptor accessory protein-like 1 	5	1	0	1	0	1	0	0	1	1	mmu-miR-1a-3p	0.0279	0.1922	0.9591	-0.15	-0.15	0.79	NULL
Pgam1	ENSMUST00000011896.6	phosphoglycerate mutase 1 	315	1	0	0	1	0	0	0	0	1	mmu-miR-206-3p	0.0092	0.0658	0.3998	-0.15	-0.15	0.38	2005, '07, '09, '11
Akap13	ENSMUST00000147005.2	A kinase (PRKA) anchor protein 13 	1510	1	0	1	0	1	0	1	0	1	mmu-miR-1a-3p	0.0316	0.2115	0.9786	-0.15	-0.15	0.84	2005, '07, '09, '11
Mkl1	ENSMUST00000149582.2	MKL (megakaryoblastic leukemia)/myocardin-like 1 	25	1	0	1	0	0	0	0	0	1	mmu-miR-206-3p	0.0131	0.0914	0.4819	-0.15	-0.16	0.36	2005, '07, '09, '11
Mpz	ENSMUST00000070758.4	myelin protein zero 	5	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0179	0.1204	0.5495	-0.15	-0.15	0.21	2005, '07, '09, '11
Gnptab	ENSMUST00000020251.8	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits 	2815	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0191	0.1281	0.5737	-0.15	-0.15	0.71	2007, '09, '11
Thrb	ENSMUST00000091471.5	thyroid hormone receptor beta 	358	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0104	0.0742	0.4394	-0.15	-0.15	0.74	2005, '07, '09, '11
Dnajc13	ENSMUST00000035170.7	DnaJ (Hsp40) homolog, subfamily C, member 13 	904	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0074	0.0525	0.3034	-0.15	-0.15	0.16	2007, '11
Sec63	ENSMUST00000019937.4	SEC63-like (S. cerevisiae) 	2009	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0121	0.0780	0.3086	-0.15	-0.32	0.92	2005, '07, '09, '11
Necab1	ENSMUST00000041606.8	N-terminal EF-hand calcium binding protein 1 	85	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0151	0.1040	0.5182	-0.14	-0.15	0.51	2007, '09, '11
Carf	ENSMUST00000187978.1	calcium response factor 	76	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0430	0.2462	0.7408	-0.14	-0.18	< 0.1	NULL
Nr1h3	ENSMUST00000111356.2	nuclear receptor subfamily 1, group H, member 3 	616	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0092	0.0645	0.3371	-0.14	-0.14	< 0.1	2005, '07, '09, '11
Fam168b	ENSMUST00000167518.2	family with sequence similarity 168, member B 	808	1	0	1	0	1	1	0	0	2	mmu-miR-1a-3p	0.0281	0.1892	0.9074	-0.14	-0.19	< 0.1	2007, '09, '11
Ppp2r5a	ENSMUST00000067976.3	protein phosphatase 2, regulatory subunit B', alpha 	2085	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0121	0.0855	0.4818	-0.14	-0.16	0.74	2005, '07, '09, '11
Pcdh17	ENSMUST00000071370.5	protocadherin 17 	470	1	0	0	1	0	0	0	0	0	mmu-miR-206-3p	0.0288	0.1978	0.9881	-0.14	-0.14	0.37	2005, '07, '09, '11
Slc8a1	ENSMUST00000163680.3	solute carrier family 8 (sodium/calcium exchanger), member 1 	1757	1	1	0	0	2	0	2	0	2	mmu-miR-1a-3p	0.0565	0.3169	0.9109	-0.14	-0.18	0.45	2007, '09, '11
Glce	ENSMUST00000185675.1	glucuronyl C5-epimerase 	90	1	0	0	1	1	0	0	1	0	mmu-miR-1a-3p	0.0137	0.0974	0.5566	-0.14	-0.14	0.48	2007, '09, '11
Col25a1	ENSMUST00000080335.5	collagen, type XXV, alpha 1 	21	1	1	0	0	1	0	0	1	1	mmu-miR-1a-3p	0.0418	0.2561	0.9075	-0.14	-0.18	0.68	NULL
Stmn2	ENSMUST00000029002.7	stathmin-like 2 	1778	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0149	0.1000	0.4449	-0.14	-0.14	0.25	2009, '11
Mpp5	ENSMUST00000082024.5	membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5) 	289	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0238	0.1518	0.5604	-0.14	-0.15	0.57	2005, '07, '11
Cbx8	ENSMUST00000026663.7	chromobox 8 	162	1	0	1	0	0	0	0	0	1	mmu-miR-206-3p	0.0136	0.0932	0.4584	-0.14	-0.29	0.86	NULL
Rere	ENSMUST00000105682.3	arginine glutamic acid dipeptide (RE) repeats 	443	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0111	0.0759	0.3672	-0.14	-0.17	0.37	2007, '09, '11
Wasl	ENSMUST00000031695.9	Wiskott-Aldrich syndrome-like (human) 	2065	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0140	0.0976	0.5270	-0.14	-0.14	0.44	2005, '07, '09, '11
Pld1	ENSMUST00000120834.2	phospholipase D1 	117	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0278	0.1820	0.7617	-0.14	-0.14	0.45	2005, '07, '09, '11
Gxylt1	ENSMUST00000057896.4	glucoside xylosyltransferase 1 	1508	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0046	0.0328	0.2053	-0.14	-0.14	0.37	2009, '11
Aldh5a1	ENSMUST00000037615.6	aldhehyde dehydrogenase family 5, subfamily A1 	1043	1	1	0	0	1	0	0	1	0	mmu-miR-206-3p	0.0097	0.0691	0.4025	-0.13	-0.17	< 0.1	2005, '07, '09, '11
Poldip3	ENSMUST00000100375.5	polymerase (DNA-directed), delta interacting protein 3 	112	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0076	0.0533	0.2926	-0.13	-0.14	0.73	2005, '07, '09, '11
Fam210b	ENSMUST00000028995.4	family with sequence similarity 210, member B 	1335	1	0	0	1	0	0	0	0	2	mmu-miR-1a-3p	0.0093	0.0676	0.4314	-0.13	-0.15	0.26	2007, '09, '11
Sox6	ENSMUST00000166877.2	SRY (sex determining region Y)-box 6 	594	1	0	0	1	0	0	0	0	2	mmu-miR-1a-3p	0.0266	0.1788	0.8539	-0.13	-0.15	0.65	2005, '07, '09, '11
Mfsd9	ENSMUST00000039672.5	major facilitator superfamily domain containing 9 	32	1	0	1	0	0	0	0	0	0	mmu-miR-206-3p	0.0108	0.0745	0.3654	-0.13	-0.15	0.12	2009, '11
Cdc42se1	ENSMUST00000053872.6	CDC42 small effector 1 	1533	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0079	0.0524	0.2220	-0.13	-0.32	0.33	2007, '09, '11
Mapkbp1	ENSMUST00000066058.7	mitogen-activated protein kinase binding protein 1 	503	1	1	0	0	1	0	0	1	0	mmu-miR-1a-3p	0.0264	0.1763	0.7881	-0.13	-0.13	0.66	2005, '07, '09, '11
Smarcc1	ENSMUST00000035057.8	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1 	2640	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0237	0.1638	0.8279	-0.13	-0.13	0.85	2005, '07, '09, '11
Slc39a9	ENSMUST00000085245.5	solute carrier family 39 (zinc transporter), member 9 	1215	1	0	0	1	0	0	0	0	1	mmu-miR-206-3p	0.0151	0.1074	0.6211	-0.13	-0.20	0.73	2011
Map4k3	ENSMUST00000112389.3	mitogen-activated protein kinase kinase kinase kinase 3 	503	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0195	0.1302	0.5763	-0.13	-0.13	0.60	2005, '07, '09, '11
Dctn4	ENSMUST00000025505.5	dynactin 4 	4459	1	0	0	1	0	0	0	0	0	mmu-miR-206-3p	0.0120	0.0828	0.4082	-0.13	-0.13	0.36	2005, '07, '09, '11
Zfp36l2	ENSMUST00000060366.6	zinc finger protein 36, C3H type-like 2 	26	1	0	0	1	1	0	0	1	0	mmu-miR-1a-3p	0.0190	0.1313	0.6569	-0.13	-0.15	0.52	2005, '07, '09, '11
Swt1	ENSMUST00000064771.6	SWT1 RNA endoribonuclease homolog (S. cerevisiae) 	233	1	1	0	0	0	0	0	0	1	mmu-miR-1a-3p	0.0142	0.0987	0.5207	-0.13	-0.17	0.10	2007, '09, '11
Lef1	ENSMUST00000029611.8	lymphoid enhancer binding factor 1 	681	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0048	0.0342	0.2075	-0.13	-0.13	0.39	2005, '07
Heatr5b	ENSMUST00000097281.2	HEAT repeat containing 5B 	188	1	0	0	1	1	0	0	1	1	mmu-miR-1a-3p	0.0188	0.1356	0.8479	-0.13	-0.44	0.25	2007
Hipk3	ENSMUST00000028600.8	homeodomain interacting protein kinase 3 	541	1	0	1	0	1*	0	0	0	0	mmu-miR-1a-3p	0.0193	0.1267	0.5209	-0.13	-0.14	0.85	2011
Rnf40	ENSMUST00000033088.6	ring finger protein 40 	1328	1	0	0	1	1	0	1	0	1	mmu-miR-206-3p	0.0060	0.0434	0.2741	-0.13	-0.18	0.50	2005, '07, '09, '11
Calm1	ENSMUST00000110082.4	calmodulin 1 	29214	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0055	0.0395	0.2328	-0.13	-0.13	0.66	2005, '07, '09, '11
Zfhx4	ENSMUST00000176383.2	zinc finger homeodomain 4 	464	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0314	0.2127	1.0208	-0.13	-0.13	0.64	2007, '09, '11
Csf1	ENSMUST00000118593.2	colony stimulating factor 1 (macrophage) 	1560	1	0	1	0	0	0	0	0	0	mmu-miR-206-3p	0.0108	0.0748	0.3734	-0.12	-0.12	0.21	2009, '11
Igfbp5	ENSMUST00000027377.8	insulin-like growth factor binding protein 5 	3110	1	0	0	1	1	0	0	1	0	mmu-miR-1a-3p	0.0217	0.1434	0.6136	-0.12	-0.17	0.38	2005, '07, '09, '11
Larp4	ENSMUST00000057632.9	La ribonucleoprotein domain family, member 4 	11	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0131	0.0851	0.3420	-0.12	-0.24	0.78	2005, '07, '09, '11
Hp1bp3	ENSMUST00000105827.2	heterochromatin protein 1, binding protein 3 	2450	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0103	0.0717	0.3627	-0.12	-0.12	0.73	2007, '09, '11
Vezf1	ENSMUST00000018521.5	vascular endothelial zinc finger 1 	2058	1	0	1	0	0	0	0	0	1	mmu-miR-1a-3p	0.0080	0.0569	0.3323	-0.12	-0.12	0.81	2007, '09, '11
Cbx6	ENSMUST00000109623.2	chromobox 6 	183	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0083	0.0547	0.2243	-0.12	-0.30	0.87	2009, '11
Tspan9	ENSMUST00000112173.2	tetraspanin 9 	534	1	0	1	0	0	0	0	0	1	mmu-miR-206-3p	0.0085	0.0587	0.2992	-0.12	-0.20	0.73	2005, '07, '09, '11
Rapgef2	ENSMUST00000118100.2	Rap guanine nucleotide exchange factor (GEF) 2 	262	1	0	0	1	0	0	0	0	0	mmu-miR-206-3p	0.0292	0.1833	0.6467	-0.12	-0.12	0.60	2009, '11
Zfp217	ENSMUST00000063710.7	zinc finger protein 217 	431	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0160	0.1096	0.5394	-0.12	-0.13	0.24	2011
Rbmx	ENSMUST00000098470.3	RNA binding motif protein, X chromosome 	830	2	0	0	2	0	0	0	0	0	mmu-miR-1a-3p	0.0131	0.0925	0.5087	-0.12	-0.15	0.90	2011
Fubp3	ENSMUST00000055244.7	far upstream element (FUSE) binding protein 3 	672	1	0	1	0	0	0	0	0	0	mmu-miR-1a-3p	0.0115	0.0787	0.3944	-0.12	-0.18	0.84	2007, '09, '11
C77370	ENSMUST00000118314.2	expressed sequence C77370 	9	1	1	0	0	2	0	2	0	0	mmu-miR-1a-3p	0.0642	0.3708	1.2902	-0.12	-0.15	0.81	2009, '11
Braf	ENSMUST00000002487.9	Braf transforming gene 	393	1	0	1	0	1	0	0	1	3	mmu-miR-1a-3p	0.0645	0.4095	1.6024	-0.12	-0.13	0.38	2009, '11
Zbtb4	ENSMUST00000108639.2	zinc finger and BTB domain containing 4 	777	1	1	0	0	0	0	0	0	1	mmu-miR-206-3p	0.0206	0.1359	0.5660	-0.12	-0.12	0.35	2005, '07, '09, '11
Fndc1	ENSMUST00000097425.4	fibronectin type III domain containing 1 	245	1	1	0	0	0	0	0	0	0	mmu-miR-1a-3p	0.0207	0.1353	0.5710	-0.12	-0.15	< 0.1	2007, '09, '11
Wasf2	ENSMUST00000084241.6	WAS protein family, member 2 	4077	1	0	0	1	1	0	1	0	3	mmu-miR-1a-3p	0.0352	0.2463	1.3231	-0.12	-0.12	0.31	2005, '07, '09, '11
Copb1	ENSMUST00000033012.7	coatomer protein complex, subunit beta 1 	2722	1	0	0	1	0	0	0	0	0	mmu-miR-1a-3p	0.0078	0.0555	0.3247	-0.12	-0.12	0.25	2007, '09, '11
Mtss1	ENSMUST00000080371.6	metastasis suppressor 1 	347	1	0	0	1	0	0	0	0	1	mmu-miR-1a-3p	0.0140	0.0976	0.5243	-0.12	-0.14	0.57	2005, '07, '09, '11
Adar	ENSMUST00000098924.3	adenosine deaminase, RNA-specific 	232	1	0	1	0	2	0	0	2	2	mmu-miR-1a-3p	0.0207	0.1341	0.6132	-0.12	-0.37	0.79	2005, '07, '09, '11
