Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Hic2	ENSMUST00000090190.6	hypermethylated in cancer 2 	70	2	0	1	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0060	0.0438	0.3045	-0.19	-0.21	0.76	2009, '11
Zdhhc20	ENSMUST00000089473.3	zinc finger, DHHC domain containing 20 	566	1	1	0	0	0	0	0	0	0	mmu-miR-133c	0.0058	0.0420	0.2619	-0.19	-0.26	< 0.1	2009, '11
Eya4	ENSMUST00000092665.5	eyes absent 4 homolog (Drosophila) 	348	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0062	0.0441	0.2579	-0.19	-0.20	0.89	2009, '11
Foxp4	ENSMUST00000113265.2	forkhead box P4 	282	2	0	1	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0033	0.0244	0.1626	-0.19	-0.41	0.94	2009, '11
Fam49a	ENSMUST00000069066.7	family with sequence similarity 49, member A 	260	1	1	0	0	1	0	0	1	1	mmu-miR-133a-3p.2	0.0085	0.0590	0.3072	-0.19	-0.43	0.90	2009, '11
Ppp6r3	ENSMUST00000113997.3	protein phosphatase 6, regulatory subunit 3 	5638	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0054	0.0391	0.2567	-0.19	-0.19	0.92	2009, '11
Wipf2	ENSMUST00000037480.8	WAS/WASL interacting protein family, member 2 	310	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0064	0.0467	0.3156	-0.19	-0.29	0.30	2009, '11
Slc27a4	ENSMUST00000080065.2	solute carrier family 27 (fatty acid transporter), member 4 	1505	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0017	0.0122	0.0872	-0.19	-0.19	0.87	2009, '11
Abcc1	ENSMUST00000100167.4	ATP-binding cassette, sub-family C (CFTR/MRP), member 1 	380	1	0	0	1	1	0	0	1	0	mmu-miR-133a-3p.2	0.0078	0.0568	0.3777	-0.19	-0.19	0.82	2009, '11
Zfp710	ENSMUST00000166250.2	zinc finger protein 710 	107	1	0	0	1	1	0	1	0	0	mmu-miR-133c	0.0070	0.0504	0.3256	-0.19	-0.19	0.62	2009, '11
Ltbp1	ENSMUST00000001927.6	latent transforming growth factor beta binding protein 1 	171	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0035	0.0251	0.1670	-0.19	-0.19	0.92	2009, '11
Adcy5	ENSMUST00000114913.1	adenylate cyclase 5 	377	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0040	0.0295	0.2033	-0.19	-0.19	0.84	2009, '11
Sgsm1	ENSMUST00000048112.7	small G protein signaling modulator 1 	165	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0042	0.0301	0.1927	-0.19	-0.19	0.82	2009, '11
Pwwp2b	ENSMUST00000172136.2	PWWP domain containing 2B 	105	1	0	0	1	0	0	0	0	1	mmu-miR-133c	0.0034	0.0247	0.1687	-0.19	-0.22	0.51	2009, '11
Dcun1d4	ENSMUST00000063882.6	DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae) 	353	1	0	0	1	0	0	0	0	2	mmu-miR-133a-3p.2	0.0103	0.0750	0.4872	-0.19	-0.20	0.85	2009, '11
Usp32	ENSMUST00000108075.3	ubiquitin specific peptidase 32 	1122	1	0	1	0	0	0	0	0	0	mmu-miR-133c	0.0044	0.0319	0.2120	-0.19	-0.19	0.67	2009, '11
Capn5	ENSMUST00000040971.8	calpain 5 	26	2	0	1	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0039	0.0284	0.1952	-0.18	-0.25	0.66	2009, '11
C030046E11Rik	ENSMUST00000043610.7	RIKEN cDNA C030046E11 gene 	417	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0059	0.0419	0.2372	-0.18	-0.33	0.95	2009, '11
Lin7c	ENSMUST00000028583.7	lin-7 homolog C (C. elegans) 	1842	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0065	0.0459	0.2646	-0.18	-0.20	0.82	2009, '11
Mrfap1	ENSMUST00000068795.3	Morf4 family associated protein 1 	113	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0033	0.0242	0.1543	-0.18	-0.19	0.64	2009, '11
Jup	ENSMUST00000001592.9	junction plakoglobin 	208	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0033	0.0238	0.1504	-0.18	-0.24	0.90	2009, '11
Gas2	ENSMUST00000107591.3	growth arrest specific 2 	2002	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0026	0.0190	0.1255	-0.18	-0.23	0.62	2009, '11
E2f7	ENSMUST00000073781.6	E2F transcription factor 7 	271	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0037	0.0267	0.1702	-0.18	-0.18	0.77	2009, '11
Fli1	ENSMUST00000016231.8	Friend leukemia integration 1 	141	1	0	0	1	0	0	0	0	2	mmu-miR-133c	0.0059	0.0426	0.2787	-0.18	-0.20	0.79	2009, '11
Cacna1b	ENSMUST00000070864.8	calcium channel, voltage-dependent, N type, alpha 1B subunit 	35	2	1	0	1	0	0	0	0	0	mmu-miR-133c	0.0088	0.0627	0.3764	-0.18	-0.23	0.96	NULL
Zfp217	ENSMUST00000063710.7	zinc finger protein 217 	431	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0102	0.0733	0.4517	-0.18	-0.18	0.59	2009, '11
Yipf4	ENSMUST00000024873.6	Yip1 domain family, member 4 	2617	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0027	0.0194	0.1312	-0.18	-0.23	0.74	2009, '11
Mpped1	ENSMUST00000172398.1	metallophosphoesterase domain containing 1 	10	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0026	0.0191	0.1230	-0.18	-0.43	0.48	2009, '11
Ralgapb	ENSMUST00000109486.3	Ral GTPase activating protein, beta subunit (non-catalytic) 	957	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0034	0.0246	0.1728	-0.17	-0.21	0.69	2009, '11
Mllt3	ENSMUST00000078090.6	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3 	653	1	1	0	0	0	0	0	0	1	mmu-miR-133c	0.0047	0.0340	0.2213	-0.17	-0.22	0.75	2009, '11
Cmtm6	ENSMUST00000035007.8	CKLF-like MARVEL transmembrane domain containing 6 	1857	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0044	0.0316	0.1983	-0.17	-0.17	0.81	2009, '11
Slc30a5	ENSMUST00000067246.4	solute carrier family 30 (zinc transporter), member 5 	1287	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0028	0.0206	0.1408	-0.17	-0.17	0.66	2009, '11
Cmtm4	ENSMUST00000179802.1	CKLF-like MARVEL transmembrane domain containing 4 	936	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0064	0.0437	0.2124	-0.17	-0.39	0.81	NULL
Gria2	ENSMUST00000107745.2	glutamate receptor, ionotropic, AMPA2 (alpha 2) 	5	1	0	0	1	1	0	0	1	1	mmu-miR-133a-3p.2	0.0151	0.1069	0.6119	-0.17	-0.17	0.73	2009, '11
Hoxa9	ENSMUST00000114425.2	homeobox A9 	245	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0023	0.0166	0.1086	-0.17	-0.21	0.81	NULL
Ttbk1	ENSMUST00000047034.8	tau tubulin kinase 1 	25	1	0	1	0	0	0	0	0	0	mmu-miR-133c	0.0043	0.0310	0.1992	-0.17	-0.17	0.39	2011
Rab5c	ENSMUST00000107364.2	RAB5C, member RAS oncogene family 	3267	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0022	0.0161	0.1087	-0.17	-0.18	0.69	2009, '11
Dusp7	ENSMUST00000172306.2	dual specificity phosphatase 7 	393	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0018	0.0133	0.0887	-0.17	-0.23	0.69	2009, '11
Nfat5	ENSMUST00000169453.2	nuclear factor of activated T cells 5 	1024	1	0	1	0	0	0	0	0	1	mmu-miR-133a-3p.2	0.0091	0.0663	0.4532	-0.17	-0.17	0.71	2009, '11
Tob2	ENSMUST00000050467.7	transducer of ERBB2, 2 	2279	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0035	0.0254	0.1715	-0.17	-0.17	0.52	2009, '11
Adcy6	ENSMUST00000096224.4	adenylate cyclase 6 	43	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0030	0.0221	0.1503	-0.17	-0.17	0.54	2009, '11
Hmgxb3	ENSMUST00000091884.4	HMG box domain containing 3 	109	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0025	0.0179	0.1217	-0.17	-0.17	0.86	2009, '11
Spry4	ENSMUST00000025295.6	sprouty homolog 4 (Drosophila) 	199	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0036	0.0262	0.1659	-0.17	-0.17	0.65	2009, '11
Ube2z	ENSMUST00000100528.4	ubiquitin-conjugating enzyme E2Z (putative) 	4100	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0013	0.0093	0.0652	-0.17	-0.17	0.89	2009, '11
Mrc2	ENSMUST00000100335.4	mannose receptor, C type 2 	1938	1	1	0	0	0	0	0	0	1	mmu-miR-133c	0.0052	0.0380	0.2607	-0.17	-0.17	0.60	2009, '11
Zbtb10	ENSMUST00000155203.1	zinc finger and BTB domain containing 10 	220	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0085	0.0604	0.3434	-0.17	-0.22	0.76	2011
Zfp385a	ENSMUST00000168828.1	zinc finger protein 385A 	139	1	0	1	0	0	0	0	0	0	mmu-miR-133c	0.0014	0.0099	0.0702	-0.17	-0.17	0.54	2009, '11
Mafg	ENSMUST00000058162.8	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian) 	999	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0023	0.0167	0.1149	-0.17	-0.17	0.53	NULL
Tspan18	ENSMUST00000111265.3	tetraspanin 18 	44	1	0	0	1	1	0	1	0	0	mmu-miR-133a-3p.2	0.0038	0.0277	0.1785	-0.17	-0.40	0.60	2009, '11
Mtpn	ENSMUST00000031866.5	myotrophin 	7888	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0045	0.0330	0.2179	-0.17	-0.17	0.58	2009, '11
Cdk5r1	ENSMUST00000053413.11	cyclin-dependent kinase 5, regulatory subunit 1 (p35) 	71	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0035	0.0254	0.1615	-0.17	-0.17	0.83	2009, '11
Maea	ENSMUST00000114449.3	macrophage erythroblast attacher 	10	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0027	0.0199	0.1323	-0.16	-0.16	0.87	2009, '11
Adamts5	ENSMUST00000023611.5	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 5 (aggrecanase-2) 	857	2	0	0	2	0	0	0	0	1	mmu-miR-133c	0.0076	0.0553	0.3798	-0.16	-0.17	0.98	2009, '11
Wipi2	ENSMUST00000036872.10	WD repeat domain, phosphoinositide interacting 2 	1747	1	1	0	0	1	0	1	0	0	mmu-miR-133a-3p.2	0.0061	0.0429	0.2358	-0.16	-0.40	0.48	NULL
Ptma	ENSMUST00000186255.1	prothymosin alpha 	524	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0024	0.0178	0.1179	-0.16	-0.16	0.56	2009, '11
Ptchd4	ENSMUST00000048691.4	patched domain containing 4 	25	1	0	0	1	2	0	0	2	2	mmu-miR-133a-3p.2	0.0152	0.1092	0.6787	-0.16	-0.22	0.75	2011
Klhdc10	ENSMUST00000068259.6	kelch domain containing 10 	2497	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0024	0.0174	0.1137	-0.16	-0.22	0.70	2009, '11
Zbtb38	ENSMUST00000152594.2	zinc finger and BTB domain containing 38 	1147	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0056	0.0407	0.2733	-0.16	-0.16	0.87	NULL
Cxxc4	ENSMUST00000181904.1	CXXC finger 4 	23	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0049	0.0352	0.2205	-0.16	-0.21	0.29	2009, '11
Slc38a3	ENSMUST00000167868.2	solute carrier family 38, member 3 	2700	1	0	1	0	0	0	0	0	1	mmu-miR-133a-3p.2	0.0007	0.0054	0.0391	-0.16	-0.29	0.54	2009, '11
Rfx3	ENSMUST00000165566.2	regulatory factor X, 3 (influences HLA class II expression) 	75	1	1	0	0	0	0	0	0	2	mmu-miR-133a-3p.2	0.0099	0.0712	0.4367	-0.16	-0.17	0.24	2011
Rhod	ENSMUST00000117462.1	ras homolog gene family, member D 	1484	1	1	0	0	2	0	0	2	0	mmu-miR-133a-3p.2	0.0045	0.0323	0.2056	-0.16	-0.67	0.65	2009, '11
Otud7b	ENSMUST00000090785.3	OTU domain containing 7B 	1151	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0069	0.0495	0.3091	-0.16	-0.16	0.80	2009, '11
Ddx3x	ENSMUST00000000804.6	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked 	6252	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0026	0.0190	0.1293	-0.16	-0.16	0.79	2009, '11
Pcdh17	ENSMUST00000071370.5	protocadherin 17 	470	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0054	0.0392	0.2651	-0.15	-0.15	0.60	2009, '11
Arhgap17	ENSMUST00000098060.3	Rho GTPase activating protein 17 	997	1	0	0	1	1	0	0	1	0	mmu-miR-133c	0.0014	0.0100	0.0697	-0.15	-0.28	0.77	2009, '11
Slc4a1	ENSMUST00000006749.9	solute carrier family 4 (anion exchanger), member 1 	26	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0021	0.0155	0.1095	-0.15	-0.15	0.23	2009, '11
Rarg	ENSMUST00000043172.9	retinoic acid receptor, gamma 	130	1	0	0	1	1	0	0	1	0	mmu-miR-133a-3p.2	0.0028	0.0201	0.1322	-0.15	-0.17	0.81	2009, '11
Dstyk	ENSMUST00000045110.8	dual serine/threonine and tyrosine protein kinase 	355	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0051	0.0376	0.2647	-0.15	-0.16	0.83	2009, '11
Srpk1	ENSMUST00000130643.2	serine/arginine-rich protein specific kinase 1 	3320	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0022	0.0164	0.1137	-0.15	-0.20	0.88	NULL
Dmxl1	ENSMUST00000041772.5	Dmx-like 1 	1153	1	0	0	1	0	0	0	0	2	mmu-miR-133a-3p.2	0.0044	0.0321	0.2122	-0.15	-0.19	0.90	2009, '11
Kif21a	ENSMUST00000088614.6	kinesin family member 21A 	1539	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0053	0.0378	0.2300	-0.15	-0.15	0.68	2009, '11
Fam73a	ENSMUST00000073089.7	family with sequence similarity 73, member A 	581	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0078	0.0557	0.3246	-0.15	-0.15	0.61	2009, '11
Foxk2	ENSMUST00000106113.1	forkhead box K2 	526	1	0	0	1	0	0	0	0	1	mmu-miR-133c	0.0054	0.0385	0.2251	-0.15	-0.21	0.90	2009, '11
Nus1	ENSMUST00000023830.9	nuclear undecaprenyl pyrophosphate synthase 1 homolog (S. cerevisiae) 	1875	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0033	0.0237	0.1446	-0.15	-0.21	0.80	2011
Mier3	ENSMUST00000109272.3	mesoderm induction early response 1, family member 3 	680	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0044	0.0322	0.2107	-0.14	-0.15	0.66	2009, '11
Cdkl3	ENSMUST00000109077.3	cyclin-dependent kinase-like 3 	34	1	0	0	1	1	0	0	1	0	mmu-miR-133a-3p.2	0.0075	0.0531	0.2955	-0.14	-0.20	< 0.1	NULL
Fam13a	ENSMUST00000089860.6	family with sequence similarity 13, member A 	1425	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0040	0.0292	0.1991	-0.14	-0.18	0.73	2009, '11
Ccnt1	ENSMUST00000169707.2	cyclin T1 	859	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0026	0.0192	0.1271	-0.14	-0.14	0.73	NULL
Id4	ENSMUST00000021810.1	inhibitor of DNA binding 4 	317	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0028	0.0200	0.1301	-0.14	-0.24	0.69	NULL
Nfib	ENSMUST00000107245.3	nuclear factor I/B 	2888	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0095	0.0686	0.4428	-0.14	-0.14	0.79	2009, '11
Smarca2	ENSMUST00000025862.8	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 	2891	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0066	0.0480	0.3142	-0.14	-0.14	0.72	2009, '11
Kirrel	ENSMUST00000159976.2	kin of IRRE like (Drosophila) 	961	1	0	0	1	0	0	0	0	1	mmu-miR-133c	0.0065	0.0471	0.3142	-0.14	-0.14	0.64	2011
Tbl1xr1	ENSMUST00000063988.8	transducin (beta)-like 1X-linked receptor 1 	1196	1	0	1	0	0	0	0	0	0	mmu-miR-133c	0.0033	0.0242	0.1527	-0.14	-0.16	0.37	2009, '11
C77080	ENSMUST00000106051.2	expressed sequence C77080 	439	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0030	0.0221	0.1515	-0.14	-0.15	0.72	2009, '11
Nfia	ENSMUST00000092532.7	nuclear factor I/A 	153	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0035	0.0256	0.1647	-0.14	-0.15	0.75	2009, '11
Fam192a	ENSMUST00000034226.6	family with sequence similarity 192, member A 	237	1	1	0	0	1	0	0	1	2	mmu-miR-133c	0.0046	0.0328	0.1995	-0.14	-0.38	< 0.1	2009, '11
Nmt1	ENSMUST00000021314.7	N-myristoyltransferase 1 	704	1	0	0	1	1	1	0	0	0	mmu-miR-133c	0.0061	0.0433	0.2504	-0.14	-0.34	0.67	NULL
Pip4k2b	ENSMUST00000018691.8	phosphatidylinositol-5-phosphate 4-kinase, type II, beta 	761	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0041	0.0298	0.1873	-0.13	-0.16	0.29	2009, '11
Aif1l	ENSMUST00000001920.7	allograft inflammatory factor 1-like 	572	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0052	0.0367	0.2086	-0.13	-0.22	0.75	2009, '11
Alk	ENSMUST00000086639.4	anaplastic lymphoma kinase 	0	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0029	0.0209	0.1407	-0.13	-0.13	0.59	2009, '11
Zc3h14	ENSMUST00000110105.3	zinc finger CCCH type containing 14 	1510	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0053	0.0365	0.1959	-0.13	-0.67	0.74	2009, '11
Casc4	ENSMUST00000078752.4	cancer susceptibility candidate 4 	241	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0025	0.0177	0.1050	-0.13	-0.33	0.23	2009, '11
Unc13a	ENSMUST00000030170.9	unc-13 homolog A (C. elegans) 	10	1	1	0	0	0	0	0	0	0	mmu-miR-133c	0.0082	0.0581	0.3416	-0.13	-0.15	0.81	2011
Arhgef9	ENSMUST00000113876.3	CDC42 guanine nucleotide exchange factor (GEF) 9 	44	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0054	0.0366	0.1652	-0.13	-0.47	0.92	2009, '11
Gdf11	ENSMUST00000026408.6	growth differentiation factor 11 	123	1	0	0	1	0	0	0	0	4	mmu-miR-133c	0.0042	0.0308	0.2095	-0.13	-0.15	0.82	NULL
Cnnm4	ENSMUST00000153128.1	cyclin M4 	86	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0047	0.0345	0.2346	-0.13	-0.13	0.23	2009, '11
Atrn	ENSMUST00000028781.8	attractin 	640	1	1	0	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0166	0.1111	0.4969	-0.13	-0.14	< 0.1	2009, '11
Dcp1b	ENSMUST00000112777.3	DCP1 decapping enzyme homolog B (S. cerevisiae) 	23	1	0	0	1	2	0	1	1	0	mmu-miR-133a-3p.2	0.0047	0.0342	0.2172	-0.13	-0.28	0.68	2009, '11
Bhlhe41	ENSMUST00000111703.1	basic helix-loop-helix family, member e41 	347	1	0	0	1	0	0	0	0	1	mmu-miR-133c	0.0019	0.0140	0.0946	-0.13	-0.15	0.72	NULL
Pcdh1	ENSMUST00000160721.2	protocadherin 1 	1295	1	0	1	0	1	0	1	0	0	mmu-miR-133c	0.0032	0.0233	0.1649	-0.13	-0.13	< 0.1	NULL
Actr1a	ENSMUST00000040270.4	ARP1 actin-related protein 1A, centractin alpha 	165	1	0	0	1	1	0	0	1	0	mmu-miR-133c	0.0041	0.0299	0.1915	-0.13	-0.21	0.69	2009, '11
Aak1	ENSMUST00000089519.7	AP2 associated kinase 1 	1079	1	0	0	1	0	0	0	0	3	mmu-miR-133c	0.0142	0.1035	0.7079	-0.13	-0.13	0.87	2009, '11
Ythdf3	ENSMUST00000108345.3	YTH domain family 3 	4194	1	1	0	0	0	0	0	0	0	mmu-miR-133c	0.0037	0.0267	0.1726	-0.12	-0.18	0.16	2009, '11
Dlg2	ENSMUST00000107196.3	discs, large homolog 2 (Drosophila) 	11	1	0	1	0	0	0	0	0	0	mmu-miR-133a-3p.2	0.0018	0.0128	0.0866	-0.12	-0.21	0.41	2009, '11
Gabbr2	ENSMUST00000107749.2	gamma-aminobutyric acid (GABA) B receptor, 2 	21	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0039	0.0282	0.1851	-0.12	-0.12	0.58	NULL
Dnajc3	ENSMUST00000022734.7	DnaJ (Hsp40) homolog, subfamily C, member 3 	2562	1	0	0	1	1	0	0	1	0	mmu-miR-133a-3p.2	0.0044	0.0320	0.2139	-0.12	-0.20	0.64	2009, '11
Tet3	ENSMUST00000089622.5	tet methylcytosine dioxygenase 3 	1592	1	1	0	0	0	0	0	0	0	mmu-miR-133c	0.0094	0.0671	0.4124	-0.12	-0.12	0.55	2011
Tnrc6b	ENSMUST00000067689.7	trinucleotide repeat containing 6b 	464	1	0	0	1	1	0	0	1	1	mmu-miR-133a-3p.2	0.0146	0.1055	0.6905	-0.12	-0.14	0.78	2009, '11
Traf3	ENSMUST00000117269.2	TNF receptor-associated factor 3 	465	1	0	0	1	0	0	0	0	1	mmu-miR-133c	0.0065	0.0469	0.2985	-0.12	-0.15	0.91	2009, '11
Zfp395	ENSMUST00000066994.6	zinc finger protein 395 	1065	1	0	0	1	0	0	0	0	1	mmu-miR-133c	0.0034	0.0251	0.1716	-0.12	-0.12	0.88	2009, '11
Phtf2	ENSMUST00000118174.2	putative homeodomain transcription factor 2 	1787	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0065	0.0460	0.2641	-0.12	-0.13	0.77	2009, '11
Trim55	ENSMUST00000029139.7	tripartite motif-containing 55 	1632	1	0	0	1	1*	0	0	0	1	mmu-miR-133a-3p.2	0.0012	0.0086	0.0602	-0.12	-0.14	0.66	NULL
Chd3	ENSMUST00000108661.2	chromodomain helicase DNA binding protein 3 	48	1	0	1	0	0	0	0	0	0	mmu-miR-133c	0.0032	0.0238	0.1690	-0.12	-0.15	0.56	2009, '11
Pitpnm3	ENSMUST00000075258.7	PITPNM family member 3 	10	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0034	0.0249	0.1657	-0.12	-0.12	0.77	2009, '11
Ddx3y	ENSMUST00000091190.6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked 	375	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0034	0.0246	0.1695	-0.12	-0.14	0.59	2011
Ephb4	ENSMUST00000111054.1	Eph receptor B4 	245	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0011	0.0080	0.0569	-0.12	-0.14	0.87	2009, '11
Iqsec1	ENSMUST00000101151.4	IQ motif and Sec7 domain 1 	1850	1	0	0	1	0	0	0	0	1	mmu-miR-133a-3p.2	0.0033	0.0239	0.1655	-0.12	-0.12	0.77	2009, '11
Sgcd	ENSMUST00000077221.5	sarcoglycan, delta (dystrophin-associated glycoprotein) 	342	1	0	0	1	1	0	0	1	3	mmu-miR-133c	0.0117	0.0845	0.5422	-0.12	-0.19	0.54	NULL
Tgoln1	ENSMUST00000070524.4	trans-golgi network protein 	3978	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0041	0.0303	0.2089	-0.12	-0.12	0.62	2009, '11
Esrrg	ENSMUST00000027906.7	estrogen-related receptor gamma 	676	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0028	0.0208	0.1456	-0.12	-0.12	0.75	2009, '11
Kmt2c	ENSMUST00000045291.8	lysine (K)-specific methyltransferase 2C 	655	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0112	0.0798	0.4799	-0.12	-0.12	0.79	2009, '11
Vps4b	ENSMUST00000094646.5	vacuolar protein sorting 4b (yeast) 	227	1	0	0	1	0	0	0	0	2	mmu-miR-133a-3p.2	0.0043	0.0316	0.2083	-0.12	-0.20	0.87	2009, '11
Nr5a2	ENSMUST00000027649.8	nuclear receptor subfamily 5, group A, member 2 	334	1	0	0	1	0	0	0	0	1	mmu-miR-133c	0.0092	0.0668	0.4420	-0.12	-0.12	0.53	2009, '11
Spty2d1	ENSMUST00000061639.7	SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae) 	96	1	0	0	1	0	0	0	0	0	mmu-miR-133a-3p.2	0.0041	0.0303	0.2100	-0.11	-0.19	0.84	2009, '11
Foxp1	ENSMUST00000113326.3	forkhead box P1 	1050	1	0	0	1	1	0	0	1	2	mmu-miR-133c	0.0079	0.0566	0.3523	-0.11	-0.17	0.63	2011
Kcnj12	ENSMUST00000089184.5	potassium inwardly-rectifying channel, subfamily J, member 12 	445	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0033	0.0236	0.1427	-0.11	-0.18	0.87	NULL
Pura	ENSMUST00000051301.3	purine rich element binding protein A 	652	1	1	0	0	0	0	0	0	1	mmu-miR-133a-3p.2	0.0087	0.0628	0.4032	-0.11	-0.26	0.32	NULL
Grin2b	ENSMUST00000053880.7	glutamate receptor, ionotropic, NMDA2B (epsilon 2) 	5	1	1	0	0	5	1	1	3	2	mmu-miR-133a-3p.2	0.0494	0.3421	1.8263	-0.11	-0.11	< 0.1	NULL
Chd2	ENSMUST00000169922.3	chromodomain helicase DNA binding protein 2 	427	1	0	0	1	0	0	0	0	0	mmu-miR-133c	0.0033	0.0242	0.1617	-0.11	-0.11	0.73	2009, '11
