Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
9130023H24Rik	ENSMUST00000078816.3	RIKEN cDNA 9130023H24 gene 	119	1	0	1	0	0	mmu-miR-1a-2-5p				0	-0.08	< 0.1
Yars2	ENSMUST00000059955.9	tyrosyl-tRNA synthetase 2 (mitochondrial) 	847	1	0	1	0	0	mmu-miR-1a-2-5p				0	-0.11	< 0.1
Fgfrl1	ENSMUST00000013633.9	fibroblast growth factor receptor-like 1 	926	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.12	< 0.1
Pcdhb22	ENSMUST00000097609.1	protocadherin beta 22 	76	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Col5a2	ENSMUST00000086430.4	collagen, type V, alpha 2 	1978	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.23	< 0.1
Mpzl2	ENSMUST00000034600.4	myelin protein zero-like 2 	588	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.10	< 0.1
Rit1	ENSMUST00000029692.9	Ras-like without CAAX 1 	1422	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.07	< 0.1
Tm4sf1	ENSMUST00000171384.2	transmembrane 4 superfamily member 1 	1885	1	0	1	0	1	mmu-miR-1a-2-5p				0	-0.06	< 0.1
Hif1an	ENSMUST00000040455.4	hypoxia-inducible factor 1, alpha subunit inhibitor 	1413	2	0	0	2	4	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Ccdc71l	ENSMUST00000172332.3	coiled-coil domain containing 71 like 	436	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.18	< 0.1
Dnase1l3	ENSMUST00000026315.7	deoxyribonuclease 1-like 3 	458	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.06	< 0.1
Plin3	ENSMUST00000019726.6	perilipin 3 	1267	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.14	< 0.1
Slc25a11	ENSMUST00000014750.9	solute carrier family 25 (mitochondrial carrier oxoglutarate carrier), member 11 	5622	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.20	< 0.1
Mrpl17	ENSMUST00000124482.1	mitochondrial ribosomal protein L17 	2376	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.12	< 0.1
Mast2	ENSMUST00000003908.5	microtubule associated serine/threonine kinase 2 	94	1	0	0	1	1	mmu-miR-1a-2-5p				0	-0.04	< 0.1
Fxr1	ENSMUST00000001620.8	fragile X mental retardation gene 1, autosomal homolog 	8337	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.09	< 0.1
Clrn3	ENSMUST00000053716.7	clarin 3 	311	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.05	< 0.1
Uqcrfs1	ENSMUST00000042834.3	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 	44970	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.18	< 0.1
Mtmr10	ENSMUST00000032736.5	myotubularin related protein 10 	665	2	0	1	1	1	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Dld	ENSMUST00000110857.3	dihydrolipoamide dehydrogenase 	2534	1	1	0	0	0	mmu-miR-1a-2-5p				0	-0.10	< 0.1
Fbxl3	ENSMUST00000022720.9	F-box and leucine-rich repeat protein 3 	2619	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.16	< 0.1
Mxi1	ENSMUST00000003870.8	Max interacting protein 1 	348	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Tmem248	ENSMUST00000065329.7	transmembrane protein 248 	1139	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Rab11b	ENSMUST00000057373.8	RAB11B, member RAS oncogene family 	6437	1	0	0	1	1	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Swt1	ENSMUST00000064771.6	SWT1 RNA endoribonuclease homolog (S. cerevisiae) 	233	1	0	1	0	0	mmu-miR-1a-2-5p				0	-0.20	< 0.1
Birc3	ENSMUST00000013949.9	baculoviral IAP repeat-containing 3 	174	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.17	< 0.1
Mbip	ENSMUST00000021416.7	MAP3K12 binding inhibitory protein 1 	125	1	0	1	0	1	mmu-miR-1a-2-5p				0	-0.04	< 0.1
Cldn22	ENSMUST00000038693.6	claudin 22 	75	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.01	< 0.1
Ndufaf7	ENSMUST00000024887.4	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex assembly factor 7 	655	1	0	1	0	1	mmu-miR-1a-2-5p				0	-0.11	< 0.1
Serpinb6b	ENSMUST00000110293.3	serine (or cysteine) peptidase inhibitor, clade B, member 6b 	612	1	1	0	0	0	mmu-miR-1a-2-5p				0	-0.16	< 0.1
Raly	ENSMUST00000116389.3	hnRNP-associated with lethal yellow 	729	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Erp44	ENSMUST00000030028.4	endoplasmic reticulum protein 44 	3073	1	0	1	0	0	mmu-miR-1a-2-5p				0	-0.04	< 0.1
Thnsl1	ENSMUST00000054591.4	threonine synthase-like 1 (bacterial) 	271	2	0	1	1	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Gmpr	ENSMUST00000000260.7	guanosine monophosphate reductase 	1547	1	0	1	0	2	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Srd5a3	ENSMUST00000031143.7	steroid 5 alpha-reductase 3 	201	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Fam35a	ENSMUST00000111917.1	family with sequence similarity 35, member A 	33	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Stradb	ENSMUST00000027185.5	STE20-related kinase adaptor beta 	1083	1	1	0	0	0	mmu-miR-1a-2-5p				0	-0.10	< 0.1
Tle1	ENSMUST00000074216.8	transducin-like enhancer of split 1, homolog of Drosophila E(spl) 	813	3	0	3	0	1	mmu-miR-1a-1-5p				0	-0.06	< 0.1
Nufip1	ENSMUST00000022586.1	nuclear fragile X mental retardation protein interacting protein 1 	1292	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.14	< 0.1
Gdf6	ENSMUST00000057613.2	growth differentiation factor 6 	26	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Stoml1	ENSMUST00000034883.5	stomatin-like 1 	231	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Mrps35	ENSMUST00000036111.7	mitochondrial ribosomal protein S35 	3009	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.16	< 0.1
Il7r	ENSMUST00000003981.4	interleukin 7 receptor 	34	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.05	< 0.1
Myoz2	ENSMUST00000029761.8	myozenin 2 	1900	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.08	< 0.1
Zfp160	ENSMUST00000088811.5	zinc finger protein 160 	365	2	1	0	1	0	mmu-miR-1a-1-5p				0	-0.13	< 0.1
Neil2	ENSMUST00000038229.4	nei like 2 (E. coli) 	77	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Spp1	ENSMUST00000031243.9	secreted phosphoprotein 1 	14512	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.42	< 0.1
Yeats2	ENSMUST00000090052.5	YEATS domain containing 2 	1010	3	0	3	0	0	mmu-miR-1a-1-5p				0	-0.12	< 0.1
Zpr1	ENSMUST00000156440.2	ZPR1 zinc finger 	669	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.01	< 0.1
Ssbp2	ENSMUST00000004094.9	single-stranded DNA binding protein 2 	715	1	0	0	1	1	mmu-miR-1a-1-5p				0	-0.01	< 0.1
Ggcx	ENSMUST00000065906.7	gamma-glutamyl carboxylase 	957	0	0	0	0	0	mmu-miR-1a-1-5p				0	-0.09	< 0.1
Kif1c	ENSMUST00000102554.2	kinesin family member 1C 	5983	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.13	< 0.1
C87436	ENSMUST00000050497.8	expressed sequence C87436 	134	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Nop9	ENSMUST00000019441.8	NOP9 nucleolar protein 	1559	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.04	< 0.1
Astn2	ENSMUST00000084496.2	astrotactin 2 	61	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Slc36a4	ENSMUST00000115588.2	solute carrier family 36 (proton/amino acid symporter), member 4 	610	2	0	1	1	0	mmu-miR-1a-2-5p				0	-0.18	< 0.1
Rfwd2	ENSMUST00000076894.5	ring finger and WD repeat domain 2 	220	3	2	1	0	1	mmu-miR-1a-1-5p				0	-0.30	< 0.1
Melk	ENSMUST00000045607.6	maternal embryonic leucine zipper kinase 	771	1	0	1	0	0	mmu-miR-1a-2-5p				0	-0.12	< 0.1
Aars	ENSMUST00000034441.7	alanyl-tRNA synthetase 	6515	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Trmt12	ENSMUST00000036937.7	tRNA methyltranferase 12 	724	1	0	0	1	0	mmu-miR-1a-2-5p				0	-0.02	< 0.1
Psd4	ENSMUST00000102942.2	pleckstrin and Sec7 domain containing 4 	104	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.07	< 0.1
Pbdc1	ENSMUST00000033577.5	polysaccharide biosynthesis domain containing 1 	991	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.16	< 0.1
Knstrn	ENSMUST00000134661.2	kinetochore-localized astrin/SPAG5 binding 	691	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.10	< 0.1
Ttc30b	ENSMUST00000099996.4	tetratricopeptide repeat domain 30B 	49	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.06	< 0.1
Cyp2d40	ENSMUST00000055721.4	cytochrome P450, family 2, subfamily d, polypeptide 40 	45	1	0	1	0	0	mmu-miR-1a-2-5p				0	-0.03	< 0.1
Mettl16	ENSMUST00000141755.2	methyltransferase like 16 	464	1	0	0	1	2	mmu-miR-1a-1-5p				0	-0.04	< 0.1
Nelfa	ENSMUST00000030993.6	negative elongation factor complex member A, Whsc2 	487	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.11	< 0.1
Orc3	ENSMUST00000048706.4	origin recognition complex, subunit 3 	1730	1	0	1	0	0	mmu-miR-1a-2-5p				0	-0.03	< 0.1
Dynlt1a	ENSMUST00000169415.1	dynein light chain Tctex-type 1A 	5	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.37	< 0.1
Tmem205	ENSMUST00000178988.2	transmembrane protein 205 	544	1	0	0	1	0	mmu-miR-1a-2-5p				0	-0.15	< 0.1
Ext1	ENSMUST00000077273.3	exostoses (multiple) 1 	425	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.01	< 0.1
Zfp444	ENSMUST00000054680.6	zinc finger protein 444 	580	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.07	< 0.1
Tigit	ENSMUST00000096065.4	T cell immunoreceptor with Ig and ITIM domains 	5	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.38	< 0.1
Shfm1	ENSMUST00000041111.9	split hand/foot malformation (ectrodactyly) type 1 	4024	1	0	1	0	2	mmu-miR-1a-1-5p				0	-0.43	< 0.1
Timm17a	ENSMUST00000081104.4	translocase of inner mitochondrial membrane 17a 	10539	2	0	0	2	1	mmu-miR-1a-2-5p				0	-0.04	< 0.1
Stat1	ENSMUST00000070968.8	signal transducer and activator of transcription 1 	856	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
4930529M08Rik	ENSMUST00000133433.2	RIKEN cDNA 4930529M08 gene 	33	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Ankrd42	ENSMUST00000118157.2	ankyrin repeat domain 42 	45	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.06	< 0.1
Pm20d1	ENSMUST00000112393.3	peptidase M20 domain containing 1 	1502	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.06	< 0.1
Hnrnpul2	ENSMUST00000096753.3	heterogeneous nuclear ribonucleoprotein U-like 2 	4506	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.10	< 0.1
Rpl3	ENSMUST00000081650.8	ribosomal protein L3 	549	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.13	< 0.1
Gpr75	ENSMUST00000109430.1	G protein-coupled receptor 75 	5	3	1	1	1	0	mmu-miR-1a-1-5p				0	-0.37	< 0.1
Arhgap1	ENSMUST00000111329.2	Rho GTPase activating protein 1 	141	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Atp5b	ENSMUST00000026459.5	ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit 	691	1	1	0	0	0	mmu-miR-1a-2-5p				0	-0.10	< 0.1
Csnk2a1	ENSMUST00000099224.4	casein kinase 2, alpha 1 polypeptide 	2027	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.05	< 0.1
Echdc3	ENSMUST00000042658.3	enoyl Coenzyme A hydratase domain containing 3 	799	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Asb2	ENSMUST00000021617.8	ankyrin repeat and SOCS box-containing 2 	320	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Fbrs	ENSMUST00000048896.6	fibrosin 	1113	1	0	0	1	0	mmu-miR-1a-2-5p				0	-0.04	< 0.1
Apcs	ENSMUST00000027824.5	serum amyloid P-component 	956	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.22	< 0.1
Mettl6	ENSMUST00000055303.3	methyltransferase like 6 	1130	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Fam193b	ENSMUST00000021957.6	family with sequence similarity 193, member B 	908	1	0	0	1	0	mmu-miR-1a-2-5p				0	-0.15	< 0.1
Tomm6	ENSMUST00000113301.1	translocase of outer mitochondrial membrane 6 homolog (yeast) 	882	1	0	0	1	0	mmu-miR-1a-2-5p				0	-0.04	< 0.1
Dut	ENSMUST00000051605.8	deoxyuridine triphosphatase 	11861	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.10	< 0.1
Mtif3	ENSMUST00000066675.4	mitochondrial translational initiation factor 3 	891	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Dnmt1	ENSMUST00000177754.2	DNA methyltransferase (cytosine-5) 1 	203	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.06	< 0.1
Hmgn1	ENSMUST00000050884.8	high mobility group nucleosomal binding domain 1 	405	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.13	< 0.1
Tmem254a	ENSMUST00000185006.2	transmembrane protein 254a 	5	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.33	< 0.1
Nagk	ENSMUST00000113850.1	N-acetylglucosamine kinase 	2052	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.25	< 0.1
Map3k12	ENSMUST00000023812.3	mitogen-activated protein kinase kinase kinase 12 	1278	1	0	1	0	0	mmu-miR-1a-2-5p				0	-0.09	< 0.1
Znrf3	ENSMUST00000172492.2	zinc and ring finger 3 	113	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.12	< 0.1
Ccdc135	ENSMUST00000058479.6	coiled-coil domain containing 135 	18	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Tmem254c	ENSMUST00000100819.6	transmembrane protein 254c 	5	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.33	< 0.1
Cdc37	ENSMUST00000019615.9	cell division cycle 37 	993	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Ralbp1	ENSMUST00000166543.3	ralA binding protein 1 	108	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.01	< 0.1
Lin28a	ENSMUST00000051674.2	lin-28 homolog A (C. elegans) 	1253	1	1	0	0	1	mmu-miR-1a-2-5p				0	-0.28	< 0.1
Klhl5	ENSMUST00000101192.3	kelch-like 5 	2328	1	0	1	0	2	mmu-miR-1a-1-5p				0	-0.27	< 0.1
Drg1	ENSMUST00000020741.6	developmentally regulated GTP binding protein 1 	973	1	0	0	1	0	mmu-miR-1a-2-5p				0	-0.02	< 0.1
Psmd9	ENSMUST00000100729.4	proteasome (prosome, macropain) 26S subunit, non-ATPase, 9 	800	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.04	< 0.1
Ccdc122	ENSMUST00000048208.4	coiled-coil domain containing 122 	296	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Tmem254b	ENSMUST00000022418.9	transmembrane protein 254b 	5	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.33	< 0.1
Agps	ENSMUST00000047232.8	alkylglycerone phosphate synthase 	4474	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.01	< 0.1
Epha6	ENSMUST00000068860.7	Eph receptor A6 	5	1	0	0	1	2	mmu-miR-1a-1-5p				0	-0.28	< 0.1
Amy2a4	ENSMUST00000179568.1	amylase 2a4 	5	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.26	< 0.1
Vamp4	ENSMUST00000150040.2	vesicle-associated membrane protein 4 	805	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.22	< 0.1
Evi2b	ENSMUST00000179322.1	ecotropic viral integration site 2b 	82	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Skida1	ENSMUST00000091420.5	SKI/DACH domain containing 1 	61	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Eif2d	ENSMUST00000068805.8	eukaryotic translation initiation factor 2D 	682	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.01	< 0.1
Smim4	ENSMUST00000049732.6	small itegral membrane protein 4 	411	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.06	< 0.1
Fmo4	ENSMUST00000111525.2	flavin containing monooxygenase 4 	65	1	0	1	0	1	mmu-miR-1a-2-5p				0	-0.06	< 0.1
Lilra5	ENSMUST00000117550.1	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5 	88	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.09	< 0.1
S100pbp	ENSMUST00000106061.3	S100P binding protein 	727	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.18	< 0.1
Hmgcr	ENSMUST00000022176.9	3-hydroxy-3-methylglutaryl-Coenzyme A reductase 	1378	2	0	1	1	0	mmu-miR-1a-2-5p				0	-0.12	< 0.1
Tbpl2	ENSMUST00000080453.2	TATA box binding protein like 2 	5	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.26	< 0.1
Amy2a3	ENSMUST00000179314.1	amylase 2a3 	5	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.26	< 0.1
Scyl2	ENSMUST00000174252.2	SCY1-like 2 (S. cerevisiae) 	959	1	1	0	0	1	mmu-miR-1a-1-5p				0	-0.05	< 0.1
Cep250	ENSMUST00000109619.3	centrosomal protein 250 	251	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Igj	ENSMUST00000087033.4	immunoglobulin joining chain 	1925	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.30	< 0.1
Eif3h	ENSMUST00000022925.8	eukaryotic translation initiation factor 3, subunit H 	1667	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.18	< 0.1
Ubap2	ENSMUST00000108068.2	ubiquitin-associated protein 2 	187	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Mthfs	ENSMUST00000085256.7	5, 10-methenyltetrahydrofolate synthetase 	110	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.04	< 0.1
Amy2a2	ENSMUST00000098667.3	amylase 2a2 	5	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.26	< 0.1
Itih2	ENSMUST00000042290.8	inter-alpha trypsin inhibitor, heavy chain 2 	1152	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.10	< 0.1
Psma3	ENSMUST00000160027.2	proteasome (prosome, macropain) subunit, alpha type 3 	2572	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Nfe2l1	ENSMUST00000107659.2	nuclear factor, erythroid derived 2,-like 1 	1505	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Shisa4	ENSMUST00000041240.3	shisa homolog 4 (Xenopus laevis) 	1613	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.04	< 0.1
Fads2	ENSMUST00000025567.7	fatty acid desaturase 2 	1135	3	0	2	1	2	mmu-miR-1a-1-5p				0	-0.05	< 0.1
Zfp963	ENSMUST00000130458.2	zinc finger protein 963 	330	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Fgfr2	ENSMUST00000124096.2	fibroblast growth factor receptor 2 	493	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.13	< 0.1
Mettl21c	ENSMUST00000061421.3	methyltransferase like 21C 	1040	2	0	0	2	0	mmu-miR-1a-2-5p				0	-0.14	< 0.1
Arhgap29	ENSMUST00000037958.8	Rho GTPase activating protein 29 	2045	1	0	1	0	1	mmu-miR-1a-2-5p				0	-0.02	< 0.1
Tusc3	ENSMUST00000167992.2	tumor suppressor candidate 3 	4315	3	1	1	1	2	mmu-miR-1a-1-5p				0	-0.55	< 0.1
Rpl35a	ENSMUST00000078804.6	ribosomal protein L35A 	2465	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.22	< 0.1
Gpt2	ENSMUST00000034136.6	glutamic pyruvate transaminase (alanine aminotransferase) 2 	2970	2	0	1	1	1	mmu-miR-1a-1-5p				0	-0.13	< 0.1
Sod3	ENSMUST00000101208.4	superoxide dismutase 3, extracellular 	1632	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Slc5a8	ENSMUST00000020255.6	solute carrier family 5 (iodide transporter), member 8 	255	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Rnpepl1	ENSMUST00000027487.9	arginyl aminopeptidase (aminopeptidase B)-like 1 	4508	2	0	2	0	0	mmu-miR-1a-1-5p				0	-0.04	< 0.1
Fam192a	ENSMUST00000034226.6	family with sequence similarity 192, member A 	237	2	0	2	0	0	mmu-miR-1a-2-5p				0	-0.10	< 0.1
Slc44a1	ENSMUST00000107651.3	solute carrier family 44, member 1 	2727	1	1	0	0	1	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Sacm1l	ENSMUST00000026270.7	SAC1 (suppressor of actin mutations 1, homolog)-like (S. cerevisiae) 	2478	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.08	< 0.1
Tln1	ENSMUST00000030187.8	talin 1 	274	2	0	1	1	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Ttll1	ENSMUST00000016897.5	tubulin tyrosine ligase-like 1 	172	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Gm8898	ENSMUST00000109018.2	predicted gene 8898 	5	2	0	1	1	0	mmu-miR-1a-1-5p				0	-0.19	< 0.1
Gm15440	ENSMUST00000110042.1	predicted gene 15440 	639	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Atg16l2	ENSMUST00000120267.2	autophagy related 16-like 2 (S. cerevisiae) 	256	2*	0	0	1	0	mmu-miR-1a-1-5p				0	-0.01	< 0.1
Commd6	ENSMUST00000100339.3	COMM domain containing 6 	1422	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.14	< 0.1
Zfp2	ENSMUST00000109129.2	zinc finger protein 2 	89	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.01	< 0.1
Tax1bp1	ENSMUST00000080723.5	Tax1 (human T cell leukemia virus type I) binding protein 1 	2622	1	1	0	0	0	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Fam219b	ENSMUST00000093833.4	family with sequence similarity 219, member B 	211	1	1	0	0	0	mmu-miR-1a-2-5p				0	-0.11	< 0.1
Dock11	ENSMUST00000115264.1	dedicator of cytokinesis 11 	1219	3	1	1	1	1	mmu-miR-1a-1-5p				0	-0.06	< 0.1
Poldip2	ENSMUST00000001127.5	polymerase (DNA-directed), delta interacting protein 2 	6247	1	1	0	0	0	mmu-miR-1a-2-5p				0	-0.12	< 0.1
Galntl6	ENSMUST00000098757.3	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6 	5	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.16	< 0.1
Zc3h14	ENSMUST00000110105.3	zinc finger CCCH type containing 14 	1510	1	0	0	1	0	mmu-miR-1a-1-5p				0	-0.09	< 0.1
Svep1	ENSMUST00000042850.8	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 	201	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Ripk1	ENSMUST00000167374.2	receptor (TNFRSF)-interacting serine-threonine kinase 1 	728	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Atad2b	ENSMUST00000045664.5	ATPase family, AAA domain containing 2B 	253	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.07	< 0.1
Ift46	ENSMUST00000002099.4	intraflagellar transport 46 	1724	1	0	1	0	0	mmu-miR-1a-2-5p				0	-0.04	< 0.1
Pih1d1	ENSMUST00000107813.2	PIH1 domain containing 1 	571	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.04	< 0.1
Fcrl1	ENSMUST00000163661.2	Fc receptor-like 1 	23	1	0	0	1	2	mmu-miR-1a-1-5p				0	-0.03	< 0.1
Rasgef1b	ENSMUST00000031276.9	RasGEF domain family, member 1B 	295	1	0	1	0	1	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Ascc3	ENSMUST00000035606.8	activating signal cointegrator 1 complex subunit 3 	57	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
S1pr2	ENSMUST00000054197.5	sphingosine-1-phosphate receptor 2 	321	1	0	0	1	1	mmu-miR-1a-1-5p				0	-0.01	< 0.1
Med23	ENSMUST00000092646.7	mediator complex subunit 23 	729	1	0	1	0	0	mmu-miR-1a-2-5p				0	-0.10	< 0.1
Epha5	ENSMUST00000053733.9	Eph receptor A5 	5	4*	1	2	0	0	mmu-miR-1a-1-5p				0	-0.16	< 0.1
Sept7	ENSMUST00000115272.3	septin 7 	7116	1	0	1	0	2	mmu-miR-1a-1-5p				0	-0.08	< 0.1
Hadhb	ENSMUST00000026841.9	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), beta subunit 	359	1	0	0	1	0	mmu-miR-1a-2-5p				0	-0.02	< 0.1
Vwa8	ENSMUST00000040990.5	von Willebrand factor A domain containing 8 	1613	1	0	0	1	3	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Gm4723	ENSMUST00000109048.2	predicted gene 4723 	5	2	0	1	1	0	mmu-miR-1a-1-5p				0	-0.14	< 0.1
Mlh1	ENSMUST00000035079.4	mutL homolog 1 (E. coli) 	175	1	0	1	0	0	mmu-miR-1a-1-5p				0	-0.02	< 0.1
Sos2	ENSMUST00000035773.8	son of sevenless homolog 2 (Drosophila) 	1341	1	0	0	1	0	mmu-miR-1a-2-5p				0	-0.04	< 0.1
